generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
248,76019.000000,23981.000000,25,81113.858135,359946858.861074,910.059632,0.380011,5,8,1,0.013563
249,69213.000000,30787.000000,17,55868.153748,808369973.677179,616.320344,0.543545,5,8,1,0.010185
250,79717.000000,20283.000000,29,138578.001018,867541721.823553,1311.841772,0.256063,5,8,1,0.015503
251,78889.000000,21111.000000,30,114824.476637,1589044558.316349,1250.486996,0.411083,5,8,1,0.014377
252,81291.000000,18709.000000,32,144970.412326,567203064.648200,1496.030268,0.299717,5,8,1,0.010440
253,77980.000000,22020.000000,30,131159.714245,614407930.897441,1321.614918,0.245687,5,8,1,0.015237
254,68471.000000,31529.000000,19,91962.251947,453597421.260334,1184.007413,0.294437,5,8,1,0.024788
255,66441.000000,33559.000000,22,86307.689497,383779148.098590,1121.217905,0.340502,5,8,1,0.034414
256,75233.000000,24767.000000,27,106092.379252,590913316.883955,1118.748276,0.248855,5,8,1,0.009606
257,79287.000000,20713.000000,29,120050.405236,557801123.116999,1249.655396,0.297732,5,8,1,0.017212
258,78850.000000,21150.000000,30,113659.162698,469707522.246716,1269.777970,0.387280,5,8,1,0.029699
259,75250.000000,24750.000000,29,117723.120348,692558865.159008,1305.134895,0.282775,5,8,1,0.021374
260,74706.000000,25294.000000,27,112454.768809,571043352.228190,1284.857144,0.287105,5,8,1,0.019422
261,72644.000000,27356.000000,24,109414.818074,421098621.195935,1386.738524,0.276451,5,7,1,0.025107
262,77575.000000,22425.000000,28,96494.020172,192860058.353724,1018.922356,0.323731,5,7,1,0.020430
263,70084.000000,29916.000000,21,102816.590244,652289303.285164,1247.767213,0.270302,5,7,1,0.023102
264,71420.000000,28580.000000,22,93086.074203,433461326.698520,1133.293913,0.369300,5,7,1,0.035637
265,72011.000000,27989.000000,23,84890.984504,594790507.829827,1037.630335,0.363950,5,7,1,0.014645
266,78632.000000,21368.000000,28,125485.775874,495361779.385546,1530.369937,0.254505,5,7,1,0.012410
267,74552.000000,25448.000000,23,98566.668505,1188137483.273092,1014.348986,0.341421,5,7,1,0.019433
268,70505.000000,29495.000000,23,124421.170511,584411171.474850,1544.976503,0.263539,5,7,1,0.021882
269,72073.000000,27927.000000,24,199439.410688,1106003190.836321,2481.505292,0.137193,4,5,1,0.027405
270,79982.000000,20018.000000,30,204151.584484,1583978220.366537,2175.806321,0.181727,4,5,3,0.018071
271,76340.000000,23660.000000,28,201651.517797,1202866915.325797,2403.361287,0.143519,4,5,1,0.031481
272,65067.000000,34933.000000,22,194984.945436,1224388526.789924,2922.148844,0.100196,4,5,1,0.023235
273,77687.000000,22313.000000,28,206328.031944,1086390436.445058,2234.700785,0.159980,4,5,1,0.032021
274,80300.000000,19700.000000,31,209852.903025,1564837427.131128,2123.206420,0.173960,4,5,1,0.018785
275,98445.000000,1555.000000,48,222763.151261,1361067429.207803,1938.275187,0.193772,4,5,0,0.000000
276,76275.000000,23725.000000,27,198452.159235,1602544859.404482,2163.213733,0.185152,4,5,1,0.025696
277,79960.000000,20040.000000,33,188223.347124,1139754757.327706,1964.869603,0.239467,4,5,1,0.015080
278,73289.000000,26711.000000,25,151154.894258,983482100.261401,1856.804233,0.224920,4,5,2,0.025385
279,84952.000000,15048.000000,34,191871.644257,1301554340.615692,1907.143236,0.229064,4,5,1,0.035323
