generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
30,85475.000000,14525.000000,35,233076.847552,1775414059.303988,2647.868104,0.173728,5,4,1,0.009205
31,85694.000000,14306.000000,35,233288.828417,1519832122.552525,2359.640806,0.138993,5,4,1,0.028784
32,84372.000000,15628.000000,37,231428.114096,1858083851.424771,2454.405650,0.135478,5,4,2,0.016844
33,80381.000000,19619.000000,33,235387.626724,1511090620.495631,2908.230485,0.094626,5,4,2,0.026654
34,83345.000000,16655.000000,34,231017.653491,1991602677.908810,2498.447481,0.140398,5,4,1,0.013957
35,83258.000000,16742.000000,33,231598.814593,1600016375.734524,2487.485537,0.106494,5,4,1,0.022081
36,86915.000000,13085.000000,38,231917.470296,1432684287.447547,2197.452719,0.137992,5,4,1,0.020115
37,85152.000000,14848.000000,37,228917.669587,1751112344.865923,2575.378711,0.145072,5,4,1,0.024574
38,71138.000000,28862.000000,25,232500.053502,1547298581.222125,3173.911940,0.090029,5,4,1,0.012822
39,91550.000000,8450.000000,40,234282.742142,1610741076.689216,2530.170120,0.129050,5,4,1,0.014426
40,75213.000000,24787.000000,30,232333.996199,1793581305.178187,3158.809131,0.115868,5,4,3,0.023797
41,80264.000000,19736.000000,33,232980.877495,1478019918.501001,2632.919555,0.106196,5,4,1,0.018642
42,83106.000000,16894.000000,32,228699.535919,1500649654.192064,2541.860141,0.118405,5,4,1,0.015953
43,85318.000000,14682.000000,36,235384.451739,1498628506.526066,2464.984038,0.113331,5,4,1,0.013525
44,83835.000000,16165.000000,37,231323.809011,1646659596.709968,2547.434674,0.129609,5,4,1,0.017710
45,84520.000000,15480.000000,35,227755.686118,1710416208.133962,2549.031940,0.135057,5,4,1,0.021092
46,85916.000000,14084.000000,33,236577.419957,1283724587.959536,2584.141562,0.112463,5,4,1,0.017205
47,83704.000000,16296.000000,35,228561.679295,1669982555.192515,2558.782528,0.129275,5,4,1,0.017395
48,78004.000000,21996.000000,32,223602.772629,1858029969.066025,2854.502665,0.124259,5,4,1,0.020412
49,83321.000000,16679.000000,31,234604.165514,1525887147.700077,2504.714580,0.135664,5,4,1,0.024963
50,82201.000000,17799.000000,33,231888.628243,1817385658.982866,2496.625304,0.130283,5,4,2,0.018421
51,73529.000000,26471.000000,26,228136.856532,1760237554.181482,3402.628855,0.102788,5,4,1,0.017630
52,88715.000000,11285.000000,41,231855.578506,1595743897.635720,2269.401522,0.145317,5,4,1,0.005774
53,73617.000000,26383.000000,23,215035.347408,1330320662.786885,3266.437883,0.143043,5,4,1,0.030559
54,78531.000000,21469.000000,30,216401.307715,1589920950.453506,2744.741572,0.140305,6,4,1,0.011160
55,80708.000000,19292.000000,31,207719.774753,1259210835.695383,2158.224805,0.215464,6,4,4,0.017035
56,75408.000000,24592.000000,28,182857.226424,1364194740.185557,2044.447934,0.140767,6,4,4,0.019591
57,86984.000000,13016.000000,36,202696.350839,1915225102.440551,2003.697372,0.156455,6,4,2,0.018752
58,83594.000000,16406.000000,33,214273.783245,1728635237.279093,2547.293357,0.124783,6,4,4,0.018673
59,73263.000000,26737.000000,26,199229.474312,1203219932.024470,2390.144086,0.126831,6,4,2,0.029575
60,75388.000000,24612.000000,28,194463.535147,1123610576.381824,2376.030836,0.198973,6,4,4,0.016476
61,79281.000000,20719.000000,29,201437.183767,1877978398.061753,2378.846788,0.137643,6,4,2,0.022016
62,79006.000000,20994.000000,30,176858.312153,705567937.017633,1941.140889,0.163362,6,4,4,0.012711
63,81069.000000,18931.000000,35,194200.047952,1377249083.679116,1964.545332,0.121900,6,4,4,0.023185
64,76853.000000,23147.000000,31,197363.256407,1752636073.865964,2458.581205,0.152692,6,4,1,0.025005
65,87140.000000,12860.000000,37,221184.835206,1483452101.469872,2055.330938,0.149122,6,4,4,0.019524
66,87504.000000,12496.000000,36,210504.237279,1791451176.147851,2016.695445,0.180104,6,4,1,0.009940
67,86466.000000,13534.000000,37,227045.452314,2057753318.229527,2393.090001,0.150561,6,4,4,0.022851
68,81015.000000,18985.000000,32,209626.605318,1436883738.113820,2387.673126,0.152586,6,4,4,0.016918
69,79119.000000,20881.000000,30,180903.120782,1174886222.007502,2038.750927,0.150182,6,4,4,0.024342
70,81941.000000,18059.000000,32,212818.386650,1486738596.209162,2134.344951,0.157362,6,4,4,0.019449
71,77391.000000,22609.000000,30,203745.829102,1408631376.285662,2273.250357,0.138967,5,4,4,0.019595
72,72956.000000,27044.000000,24,200961.905547,1290328201.373513,2533.472177,0.147432,5,4,4,0.020855
73,77837.000000,22163.000000,31,208184.611758,2014250231.484467,2577.015811,0.137463,5,4,4,0.026032
74,79682.000000,20318.000000,28,223286.416143,1253297891.854303,2499.246973,0.140925,5,5,4,0.020155
75,81689.000000,18311.000000,32,216720.797100,1613634109.494340,2334.448281,0.144874,5,5,1,0.016756
76,77978.000000,22022.000000,29,218199.447440,1599375702.243996,2637.177350,0.129775,5,5,5,0.016095
77,84359.000000,15641.000000,32,227706.183727,1408583948.794713,2156.306900,0.135327,7,6,4,0.042358
78,83421.000000,16579.000000,32,222874.064667,1905651308.774570,2417.297138,0.153702,7,6,4,0.018199
79,79344.000000,20656.000000,30,217836.984639,1556113003.537745,2604.204207,0.138963,7,6,1,0.019157
80,74825.000000,25175.000000,29,213980.854683,1575535523.552979,2562.759538,0.129581,7,6,4,0.028227
81,77295.000000,22705.000000,27,213351.522380,1643159794.472792,2386.474719,0.160322,7,6,4,0.023964
82,72571.000000,27429.000000,28,220670.845416,1813734753.578115,2761.871254,0.123909,7,6,3,0.046659
83,78354.000000,21646.000000,31,225543.051861,1415816923.021098,2653.100405,0.123702,7,6,1,0.025461
84,79481.000000,20519.000000,30,223905.048437,1286073161.052549,2488.987962,0.159340,7,6,4,0.031576
85,74534.000000,25466.000000,28,208896.530823,1560164419.337571,2496.639836,0.125477,7,6,1,0.021116
86,79994.000000,20006.000000,32,205240.592192,1242837760.939858,2177.849635,0.119784,8,6,4,0.030804
87,80878.000000,19122.000000,33,221048.374206,1565394278.370987,2178.973183,0.147019,8,6,1,0.032072
88,77085.000000,22915.000000,27,221905.387006,1389338927.439239,2656.047301,0.155146,8,6,1,0.037253
89,84626.000000,15374.000000,36,201734.032573,905592740.152574,2325.114158,0.167952,7,6,1,0.024238
90,93337.000000,6663.000000,44,221824.211899,1508342382.466510,1965.157032,0.153734,7,6,3,0.002545
91,88056.000000,11944.000000,37,212334.804742,1606363724.409334,2375.560184,0.176476,6,6,4,0.025299
92,80963.000000,19037.000000,32,224580.893598,1339046552.557657,2497.923087,0.132056,6,6,1,0.031107
93,79787.000000,20213.000000,30,212590.232936,1490022345.193230,2308.941088,0.148833,6,6,4,0.035171
94,83093.000000,16907.000000,33,219062.515473,1630775362.002089,2279.050235,0.140001,6,6,1,0.029447
95,85369.000000,14631.000000,35,220364.667629,1837144270.316386,2336.168533,0.176212,6,6,1,0.009978
96,84367.000000,15633.000000,34,218734.990610,1283161054.881822,2044.415204,0.150253,6,6,1,0.033883
97,94906.000000,5094.000000,42,221666.030799,1732269121.576285,2000.442001,0.166683,6,6,1,0.013609
98,81860.000000,18140.000000,31,220350.184331,1103174886.233886,2623.974491,0.134613,6,6,1,0.024180
99,76954.000000,23046.000000,25,227349.832450,1391739109.318287,2505.742345,0.128340,7,7,4,0.021262
100,81583.000000,18417.000000,32,232998.053319,1543549821.882772,2752.961446,0.132002,7,7,4,0.095705
101,71664.000000,28336.000000,23,236956.503028,1482554292.911734,2705.801553,0.217880,7,7,1,0.066216
102,74590.000000,25410.000000,26,233835.943666,1947063930.467550,2518.768901,0.342821,7,8,1,0.036698
103,77252.000000,22748.000000,28,235606.571208,1830287226.799288,2764.950857,0.190669,7,8,1,0.021233
104,63936.000000,36064.000000,20,226773.887480,1769173686.653605,3368.482590,0.197427,7,8,3,0.047379
105,97763.000000,2237.000000,47,236688.221313,1779395320.220695,1829.201852,0.309474,7,8,4,0.003012
106,86474.000000,13526.000000,38,213720.067027,1648689919.231354,2273.739472,0.129081,7,8,3,0.014029
107,78545.000000,21455.000000,30,183803.330927,1827787102.874852,2035.497654,0.174755,7,8,3,0.034072
108,88155.000000,11845.000000,40,218964.575430,1391694790.696412,2032.192921,0.118757,7,8,3,0.002686
109,79014.000000,20986.000000,28,216776.500351,1521106196.680351,2546.235148,0.105884,7,8,1,0.016415
110,78929.000000,21071.000000,30,197568.242229,1332770130.308163,2194.993162,0.128127,7,8,3,0.033896
111,85221.000000,14779.000000,36,203338.720840,1247092489.270103,1901.056066,0.177963,7,8,1,0.018976
112,85866.000000,14134.000000,34,218298.029694,1308428170.987320,2287.491894,0.130497,7,8,1,0.013930
113,82999.000000,17001.000000,31,207685.137227,1542074539.853508,2285.795073,0.157626,7,8,1,0.014550
114,75227.000000,24773.000000,29,205735.438367,1346889273.800070,2816.871240,0.146917,7,8,3,0.018777
115,83574.000000,16426.000000,37,208939.507872,1560171659.519973,2392.153502,0.137982,7,8,3,0.020078
116,78708.000000,21292.000000,30,199346.780980,1228006761.754701,2381.547553,0.120766,7,8,1,0.018976
117,81899.000000,18101.000000,32,229643.009824,1751839162.026074,2378.547047,0.222942,6,7,1,0.022023
118,75242.000000,24758.000000,24,233339.163217,1396124179.872282,2728.317812,0.147932,6,7,1,0.025350
119,76680.000000,23320.000000,29,231555.820026,1486301295.058162,2624.129469,0.169523,6,7,1,0.043183
120,70778.000000,29222.000000,25,225461.741599,1634929747.220865,2896.024529,0.161148,6,7,1,0.040814
121,74448.000000,25552.000000,26,236050.883575,1519396576.510826,2899.186319,0.149556,4,6,1,0.041488
122,82326.000000,17674.000000,30,231952.909927,1687487410.664544,2481.993032,0.162709,4,6,1,0.032429
123,78226.000000,21774.000000,27,237438.052941,1319543769.875636,3059.746957,0.166103,4,6,3,0.034079
124,72788.000000,27212.000000,22,231372.902393,1601300504.288044,3349.239178,0.108310,4,6,5,0.031344
125,78674.000000,21326.000000,30,231327.477628,1359465448.758528,2753.446815,0.160477,4,6,4,0.027406
126,74775.000000,25225.000000,25,229585.624526,1671245593.936301,2973.761705,0.114895,4,6,1,0.056575
127,76272.000000,23728.000000,29,235261.625734,1643676475.718057,2983.095671,0.140919,4,6,3,0.028196
128,75342.000000,24658.000000,26,235352.103617,1340458578.187439,2783.269240,0.131973,4,6,1,0.034292
129,72460.000000,27540.000000,25,233106.796605,1756797824.102288,3353.407225,0.095495,4,6,1,0.102114
130,78665.000000,21335.000000,30,232455.797787,1528787590.671451,2667.136913,0.136772,4,6,1,0.069887
131,69448.000000,30552.000000,21,229253.615541,1398730834.804127,3070.057526,0.128678,4,6,1,0.023910
132,72442.000000,27558.000000,24,234092.589871,1673587255.408359,3021.889105,0.184193,4,6,3,0.034398
133,68594.000000,31406.000000,21,233231.591228,1535669847.091000,3366.382102,0.141218,4,6,3,0.038532
134,73798.000000,26202.000000,25,235218.938418,1517759940.322443,2857.017303,0.162863,4,6,1,0.024859
135,77528.000000,22472.000000,29,189010.153780,875779296.936049,2154.564794,0.204323,2,5,1,0.015796
136,81630.000000,18370.000000,33,203689.863438,1856654438.817431,2192.556315,0.189245,2,5,1,0.016461
137,73432.000000,26568.000000,25,192798.178516,1364919693.558582,2534.722935,0.133856,2,3,1,0.025808
138,78868.000000,21132.000000,31,188698.991209,1445080511.288983,2251.623846,0.181319,2,3,1,0.020140
139,82336.000000,17664.000000,33,211920.131282,2168891465.703285,2180.880242,0.153314,2,3,1,0.022068
140,73987.000000,26013.000000,26,200445.233754,1753834334.542260,2530.483834,0.122074,2,4,1,0.018895
141,74121.000000,25879.000000,28,212620.167598,1294375481.436257,2661.725522,0.129389,2,4,3,0.015408
142,86473.000000,13527.000000,33,222788.488523,1647885123.672625,2181.500910,0.146801,2,4,1,0.014989
143,82162.000000,17838.000000,31,216762.800141,1802670886.895583,2268.941777,0.154872,2,4,2,0.014551
144,83953.000000,16047.000000,33,206513.182899,1610279027.381224,2294.792691,0.138713,2,4,3,0.016730
145,80024.000000,19976.000000,30,211693.041730,1277657074.303353,2321.595614,0.126953,1,4,1,0.038242
146,79142.000000,20858.000000,32,221516.254377,1650227948.308584,2632.620058,0.122935,1,4,1,0.021566
147,98976.000000,1024.000000,49,225557.560932,1725370253.175797,2005.826985,0.156776,1,4,0,0.000000
148,81623.000000,18377.000000,30,226707.583182,1735803373.138261,2351.128837,0.152960,1,4,2,0.015998
149,75744.000000,24256.000000,25,214406.620153,1367146351.493577,2535.386790,0.135424,1,4,3,0.017052
150,80671.000000,19329.000000,32,214501.777498,1515639026.843333,2542.696273,0.138330,1,4,1,0.021035
151,75346.000000,24654.000000,27,203313.499391,1739749405.839893,2371.033672,0.136370,1,4,2,0.018974
152,76375.000000,23625.000000,30,194259.556270,1135086296.308575,2492.491315,0.135358,1,4,1,0.052080
153,74786.000000,25214.000000,27,218304.973958,1299454242.592095,2960.867931,0.122370,1,5,3,0.025802
154,76436.000000,23564.000000,26,221351.655402,1691778558.660958,2604.327290,0.128016,1,5,1,0.010686
155,79026.000000,20974.000000,28,216293.480950,1863214890.219291,2444.949800,0.155192,1,4,3,0.015060
156,67834.000000,32166.000000,22,202741.539774,2226079615.324665,2858.154226,0.142640,1,4,3,0.019286
157,78830.000000,21170.000000,28,217942.514626,1476620327.485104,2499.527170,0.148326,1,4,3,0.037191
158,71649.000000,28351.000000,23,211325.535503,1578663343.288657,2823.022784,0.118409,1,4,3,0.023457
159,87679.000000,12321.000000,37,234751.051531,1880261576.122568,1596.705563,0.764572,2,5,1,0.024050
160,69479.000000,30521.000000,20,238931.707700,1328824925.918746,3064.441043,0.785540,2,5,1,0.026819
161,62734.000000,37266.000000,20,237635.775357,1559144595.638512,3455.399591,0.460567,2,5,2,0.030016
162,67566.000000,32434.000000,17,238377.708310,1393533902.741880,3241.226485,0.680878,2,5,1,0.017380
163,82710.000000,17290.000000,40,235492.893561,1801438228.064122,2064.618717,0.748045,2,5,3,0.014500
164,59742.000000,40258.000000,15,236460.448060,1694830066.514329,3725.737606,0.359382,2,5,1,0.034861
165,94520.000000,5480.000000,44,238255.029608,1420419636.554024,1701.636683,0.989120,2,5,3,0.005976
166,87089.000000,12911.000000,32,237621.459378,1573173964.561403,1997.762106,0.699915,2,5,3,0.029543
167,82992.000000,17008.000000,38,234778.893407,1615685087.118305,1512.242267,1.239296,2,5,3,0.027756
168,71094.000000,28906.000000,26,234577.300347,1800987260.076458,2726.595188,1.337147,2,5,1,0.024610
169,76964.000000,23036.000000,30,236787.790189,1668597936.034086,2587.699434,0.984333,2,6,3,0.027553
170,70279.000000,29721.000000,21,236571.469747,1734603994.688372,2925.651723,0.754533,2,6,2,0.028274
171,83683.000000,16317.000000,32,221064.017088,1333281834.733001,2002.655588,0.166871,2,7,1,0.023543
172,77872.000000,22128.000000,27,208578.402475,1081561929.332443,2324.657378,0.149871,2,7,3,0.036531
173,77349.000000,22651.000000,30,200543.947281,1628998809.104149,2250.572409,0.138130,2,7,2,0.031844
174,76735.000000,23265.000000,30,230535.026053,1623366018.369110,2546.781636,0.135159,2,7,3,0.026807
175,77291.000000,22709.000000,24,231071.192137,1742649465.716264,2791.828046,0.150389,2,7,2,0.024971
176,87723.000000,12277.000000,39,233505.604119,1668409266.375564,2395.657639,0.138149,2,7,1,0.002506
177,72852.000000,27148.000000,26,228840.097876,1554287042.572999,3080.097566,0.124037,2,7,1,0.021626
178,80179.000000,19821.000000,28,230928.346353,1680495368.636307,2637.309876,0.152970,2,7,3,0.020589
179,78847.000000,21153.000000,30,226711.232127,1702324218.312656,2395.117353,0.154478,2,7,2,0.029384
180,81003.000000,18997.000000,28,225959.630728,1516907378.972276,2308.186243,0.143219,2,7,2,0.084028
181,76420.000000,23580.000000,28,231031.783659,1584088289.606151,2916.428748,0.105648,2,7,1,0.015417
182,72226.000000,27774.000000,25,225754.990931,1313291638.548529,2944.387840,0.109452,2,7,2,0.037068
183,86265.000000,13735.000000,39,234452.345587,1830857573.995252,2446.205464,0.131135,2,7,0,0.001994
184,78155.000000,21845.000000,26,230612.683540,1697636062.301795,2746.996859,0.118174,2,7,3,0.021997
185,75380.000000,24620.000000,29,217829.389483,1611539042.261550,2795.257019,0.124496,2,7,3,0.072952
186,78295.000000,21705.000000,30,123983.316847,606102453.910374,1323.793198,0.303966,2,6,3,0.019855
187,91092.000000,8908.000000,40,137672.398454,523354724.317183,1164.748676,0.346860,2,6,2,0.013204
188,74985.000000,25015.000000,29,134397.511910,703922423.447643,1380.391113,0.297177,2,6,3,0.032724
189,79292.000000,20708.000000,28,117307.951912,657025906.398639,1212.443039,0.331446,2,6,1,0.012026
190,91750.000000,8250.000000,42,155986.479044,877212505.986163,1370.421006,0.387609,2,6,3,0.006381
191,81283.000000,18717.000000,31,138613.887656,948013874.706185,1330.371281,0.344855,2,6,1,0.013100
192,82230.000000,17770.000000,31,148207.830181,1016393525.459706,1398.457478,0.277572,2,6,2,0.013411
193,78379.000000,21621.000000,28,103455.991615,217662336.464354,1206.698175,0.396347,2,6,1,0.021684
194,72544.000000,27456.000000,25,132806.719011,721740593.454537,1601.588038,0.281640,2,6,1,0.010126
195,75359.000000,24641.000000,21,126984.353172,844822996.137445,1560.013104,0.270271,2,6,3,0.010485
196,80611.000000,19389.000000,30,152114.942563,850053523.638171,1596.248333,0.301353,2,6,3,0.019832
197,72615.000000,27385.000000,24,148636.921506,638631702.689169,1842.751744,0.242065,2,6,1,0.026739
198,69823.000000,30177.000000,21,149660.878744,1471469478.121324,1790.974179,0.216219,2,6,1,0.020350
199,78527.000000,21473.000000,29,155411.438276,801317320.435773,1893.992957,0.256707,2,6,1,0.011543
200,80408.000000,19592.000000,30,149918.834251,565695614.461892,1589.614877,0.282420,2,6,2,0.020710
201,79059.000000,20941.000000,29,144909.672137,809071440.465370,1484.996399,0.237273,2,6,1,0.012943
202,71481.000000,28519.000000,21,154588.894394,1719931570.875189,1772.049830,0.216804,2,6,3,0.016715
203,81785.000000,18215.000000,32,144915.514336,822546220.160407,1384.059601,0.247274,2,6,2,0.013595
204,77577.000000,22423.000000,30,167757.926179,718795082.117353,1858.915798,0.195215,2,6,1,0.013579
205,72452.000000,27548.000000,26,153402.967956,765745342.920898,1822.918987,0.224381,2,6,1,0.026290
206,78419.000000,21581.000000,31,131020.426449,647345464.315475,1556.299392,0.326075,2,6,1,0.012963
207,80800.000000,19200.000000,30,150201.048250,1085977028.739644,1501.665467,0.281188,2,6,1,0.015763
208,70790.000000,29210.000000,23,115070.171762,355898555.508357,1392.052453,0.315815,2,6,1,0.043386
209,83396.000000,16604.000000,33,170182.321680,1046799990.210453,1627.052093,0.218630,2,6,2,0.024172
210,91399.000000,8601.000000,44,202734.974231,1415101458.732725,1805.044270,0.196579,2,6,3,0.005921
211,76774.000000,23226.000000,30,136104.211685,747982915.888463,1707.441671,0.262022,2,6,2,0.018067
212,80367.000000,19633.000000,32,134630.069032,836605232.273857,1358.454238,0.301165,2,6,2,0.012716
213,74734.000000,25266.000000,30,144925.626546,694714718.426618,1718.890027,0.240168,2,6,1,0.019605
214,70570.000000,29430.000000,19,121194.225921,781397339.197578,1622.052754,0.261013,2,6,1,0.017993
215,85995.000000,14005.000000,35,178480.522478,1180528307.765704,1882.625850,0.270673,2,6,2,0.012779
216,84042.000000,15958.000000,33,169549.916144,1193871547.596105,1639.224395,0.222523,2,6,2,0.012826
217,82474.000000,17526.000000,33,168070.532343,1096678725.826154,1501.856052,0.294633,2,6,2,0.017262
218,77237.000000,22763.000000,29,176290.898804,1337691085.318491,1931.736442,0.223838,3,7,1,0.027309
219,78097.000000,21903.000000,29,128311.630432,601839488.532977,1360.663026,0.286714,3,7,2,0.019011
220,81897.000000,18103.000000,30,175456.858168,844860236.222981,1791.398807,0.220403,3,7,1,0.024407
221,80545.000000,19455.000000,35,171787.612871,1187844083.017143,1865.996042,0.214419,3,7,2,0.022101
222,82927.000000,17073.000000,32,149618.795994,764634274.618775,1341.292329,0.288477,3,7,1,0.022027
223,86730.000000,13270.000000,38,166522.210497,956117651.184592,1563.075127,0.249185,3,7,2,0.020371
224,87383.000000,12617.000000,38,180828.885549,2100560176.955481,1534.677370,0.241628,3,7,3,0.037544
225,85634.000000,14366.000000,36,167641.925323,779135341.840499,1508.614756,0.195636,3,7,2,0.016201
226,80570.000000,19430.000000,31,143142.081985,724549533.662361,1434.744866,0.276648,3,7,2,0.023799
227,77022.000000,22978.000000,29,153052.279833,788630135.711903,1617.800147,0.263437,3,7,3,0.023305
228,96071.000000,3929.000000,47,189889.570090,1138540894.253684,1463.628748,0.238159,3,7,0,-0.000000
229,74214.000000,25786.000000,27,99606.889821,460324194.905792,1072.635936,0.384660,3,7,2,0.015303
230,80696.000000,19304.000000,31,159419.011246,510140499.171667,1697.884916,0.221116,3,7,2,0.020643
231,82093.000000,17907.000000,31,139357.476012,432373694.100719,1406.767353,0.340297,3,7,2,0.020370
232,87149.000000,12851.000000,37,151743.037454,600660780.951043,1513.705956,0.245718,3,7,2,0.021342
233,83144.000000,16856.000000,32,234928.092444,1848062313.074487,2398.351786,0.314707,3,7,3,0.018290
234,69249.000000,30751.000000,22,233323.755696,1526940466.269456,3295.874451,0.276922,3,7,2,0.023650
235,70362.000000,29638.000000,25,234885.810712,1577450234.786094,2692.315254,0.492105,3,7,2,0.021751
236,70856.000000,29144.000000,21,236144.544196,1654180517.060966,3020.062793,0.310730,3,7,3,0.024936
237,66209.000000,33791.000000,19,231713.209456,1530263078.138312,3381.713956,0.279325,3,7,2,0.018149
238,70688.000000,29312.000000,22,228559.071381,2385356593.675231,2859.866916,0.212953,3,7,2,0.022848
239,76658.000000,23342.000000,27,233928.372188,1428182572.502235,2369.763505,0.368608,3,8,2,0.018663
240,77103.000000,22897.000000,27,230394.240033,1958397237.812769,2340.188265,0.299554,3,8,2,0.040416
241,72431.000000,27569.000000,24,236562.334998,1334944320.016079,2386.380200,0.327161,3,8,2,0.037490
242,68977.000000,31023.000000,19,234961.263558,1459705686.017216,4226.650252,0.200256,3,8,1,0.035712
243,65905.000000,34095.000000,22,238146.929820,1404994715.566410,3274.065409,0.223748,3,8,1,0.032512
244,75719.000000,24281.000000,22,234515.849118,1784978128.059856,2919.042773,0.223749,3,8,2,0.020773
245,96108.000000,3892.000000,47,236492.494344,1684977879.610636,1921.855009,0.363544,3,8,1,0.001709
246,84666.000000,15334.000000,35,124244.665763,410792522.682679,1044.219666,0.354064,3,8,1,0.013199
247,80970.000000,19030.000000,32,120799.587143,461045118.114878,1184.823159,0.359995,3,8,1,0.015192
248,72223.000000,27777.000000,20,90230.166903,575700619.774029,1128.830891,0.412987,3,8,1,0.012676
249,75154.000000,24846.000000,29,126473.064334,746707678.227067,1444.807584,0.323454,3,8,2,0.009914
250,81171.000000,18829.000000,30,131953.020442,617243285.495138,1497.073069,0.337456,3,8,1,0.011921
251,74844.000000,25156.000000,27,94015.544158,447024579.523429,945.739382,0.437830,3,8,2,0.013113
252,65622.000000,34378.000000,17,67301.062227,438574959.198247,901.044948,0.339133,3,8,2,0.016983
253,75664.000000,24336.000000,28,113516.837073,527327496.242209,1313.560503,0.312336,3,8,2,0.015842
254,70650.000000,29350.000000,25,112158.410857,645825714.133053,1335.538010,0.294812,3,8,1,0.009917
255,74698.000000,25302.000000,24,105800.557344,340792398.591850,1358.068300,0.368036,3,8,1,0.020774
256,75364.000000,24636.000000,25,97343.535899,1032731263.469243,1038.122691,0.362649,3,8,1,0.023538
257,71315.000000,28685.000000,23,88138.392647,341877007.861291,1000.220915,0.382056,3,8,2,0.018588
258,71820.000000,28180.000000,24,124258.968040,1149863478.474185,1580.577430,0.324840,3,8,1,0.017854
259,78656.000000,21344.000000,29,126558.745972,510925794.716514,1302.242641,0.343817,3,8,1,0.015279
260,78768.000000,21232.000000,31,149387.821487,501310662.108673,1556.569989,0.269866,3,5,1,0.020848
261,80583.000000,19417.000000,30,136346.277360,635371109.286275,1251.018093,0.265646,3,5,2,0.020044
262,75517.000000,24483.000000,25,132234.933756,505547837.811142,1618.079988,0.248241,3,5,2,0.016015
263,79264.000000,20736.000000,30,174914.217039,709059986.948625,2103.981570,0.198230,3,5,1,0.033460
264,82005.000000,17995.000000,33,151221.482257,824332967.156905,1636.741327,0.273155,3,5,2,0.010116
265,86457.000000,13543.000000,32,167732.372197,1124451901.497366,1734.184159,0.261525,3,5,1,0.015355
