generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
18,60945.000000,39055.000000,12,39719.932188,149656231.069639,676.234025,0.264339,2,6,1,0.005636
19,76854.000000,23146.000000,27,64514.409643,1795538.621219,892.691584,0.163179,3,9,1,0.004846
20,65376.000000,34624.000000,17,55828.888916,66740953.507794,883.256963,0.209243,2,6,1,0.004738
21,100000.000000,1.000000,50,65059.036606,2182454.346766,647.706593,0.146560,2,6,0,0.000000
22,64968.000000,35032.000000,23,47071.843098,80716109.580642,581.406755,0.408820,2,6,1,0.005482
23,66890.000000,33110.000000,18,52169.192383,67963972.899905,777.439487,0.245019,2,4,1,0.003079
24,58541.000000,41459.000000,13,46328.441952,121140148.736591,709.318450,0.248692,2,4,1,0.004644
25,64971.000000,35029.000000,18,50273.938558,134553214.878075,685.077422,0.186501,2,4,2,0.005082
26,56796.000000,43204.000000,14,48494.847300,89056009.223529,654.382956,0.197902,2,4,2,0.006707
27,68675.000000,31325.000000,20,53136.276799,19827726.794130,797.024075,0.194015,2,4,1,0.002489
28,55452.000000,44548.000000,13,56672.628090,42504397.422090,1408.804984,0.156003,2,4,1,0.003952
29,70258.000000,29742.000000,22,55299.918892,42176706.911636,624.192029,0.248272,2,4,1,0.003069
30,73419.000000,26581.000000,25,57380.678024,17941986.171697,736.005679,0.217668,2,4,2,0.002311
31,57173.000000,42827.000000,15,55950.080482,81687869.342796,1004.540041,0.177816,2,5,1,0.003149
32,80013.000000,19987.000000,32,58656.898430,35110901.885102,679.722697,0.176358,2,5,1,0.002363
33,67966.000000,32034.000000,18,53575.203656,14563349.999988,921.792222,0.182500,2,4,2,0.001037
34,67863.000000,32137.000000,20,50262.367451,94987792.655832,747.342717,0.165895,2,4,1,0.002597
35,69424.000000,30576.000000,17,48641.950606,133232983.754650,688.884731,0.239179,2,4,2,0.003309
36,76179.000000,23821.000000,31,62946.936957,1433547.913953,641.481330,0.261977,2,4,2,0.004986
37,73385.000000,26615.000000,18,57765.161757,29866196.934085,742.560329,0.204414,2,4,1,0.002261
38,56064.000000,43936.000000,13,46561.994228,71316467.076317,1045.666744,0.106490,2,4,3,0.001678
39,60709.000000,39291.000000,10,46074.587321,119218369.059807,750.965234,0.078103,2,4,1,0.001846
40,71235.000000,28765.000000,21,62629.393790,30129812.701093,798.762172,0.228912,2,4,1,0.002384
41,96050.000000,3950.000000,48,65892.045011,4056793.066134,608.670288,0.160826,2,4,2,0.002827
42,60665.000000,39335.000000,16,52578.437237,43088949.665257,1018.186650,0.215364,2,4,2,0.002618
43,66938.000000,33062.000000,21,57905.553233,25724786.398618,821.059334,0.121727,2,4,2,0.002068
44,55748.000000,44252.000000,8,46219.750648,62790137.691272,730.643030,0.000000,2,4,1,0.002296
45,66461.000000,33539.000000,15,55250.763598,57506783.401184,833.822666,0.000000,2,4,1,0.006423
46,55394.000000,44606.000000,8,51054.260771,65396513.988566,1319.425073,0.000000,2,4,1,0.005886
47,59367.000000,40633.000000,12,51769.912390,109588024.517629,1106.932916,0.000000,2,4,1,0.006446
48,58763.000000,41237.000000,11,45888.333020,151570885.487652,769.047618,0.000000,2,4,1,0.005651
49,61902.000000,38098.000000,16,51229.584281,125551652.585483,792.344523,0.000000,2,4,1,0.002661
50,65369.000000,34631.000000,17,53255.467918,19140147.694048,802.474910,0.000000,2,4,1,0.002262
51,56744.000000,43256.000000,8,48447.825184,128364731.971344,1099.258871,0.000000,2,4,2,0.006406
52,54421.000000,45579.000000,13,47532.376375,48502524.061154,1045.753002,0.000000,2,4,1,0.007229
53,69814.000000,30186.000000,19,58044.362851,7599190.374077,1156.510760,0.000000,2,4,1,0.003103
54,70884.000000,29116.000000,23,58169.044360,1884520.860162,868.496200,0.000000,2,4,1,0.001053
55,78857.000000,21143.000000,27,63341.481922,26.801707,842.950976,0.000000,2,4,1,0.000713
56,69112.000000,30888.000000,21,54041.738489,27011229.734784,941.875883,0.000000,2,4,1,0.001901
57,57526.000000,42474.000000,13,51908.041442,19524755.738590,1178.288723,0.000000,3,7,2,0.003626
58,69752.000000,30248.000000,22,52839.595838,19906338.094961,891.055025,0.000000,3,7,1,0.001437
59,77271.000000,22729.000000,28,54267.247607,28611802.642951,750.649285,0.000000,3,7,1,0.002076
60,56383.000000,43617.000000,11,44204.318901,109392759.011766,811.531510,0.000000,3,7,2,0.002567
61,96206.000000,3794.000000,48,58832.253104,0.000000,645.366181,0.000000,3,6,2,0.000019
62,53851.000000,46149.000000,7,42781.774527,184249159.078166,1209.644819,0.000000,3,6,2,0.014119
63,55047.000000,44953.000000,11,45815.697273,134068844.705347,934.441148,0.000000,3,6,2,0.006627
64,68225.000000,31775.000000,19,56841.809964,44987928.342559,1020.414926,0.000000,3,6,1,0.004521
65,47580.000000,52420.000000,7,49431.033867,42862608.237877,1295.132437,0.000000,3,6,1,0.008890
67,65029.000000,34971.000000,19,49850.425783,22774291.023529,878.762116,0.000000,3,6,1,0.004107
68,63448.000000,36552.000000,17,54825.576200,33708174.392891,1120.947684,0.000000,3,6,1,0.001668
69,64376.000000,35624.000000,15,52931.153939,57891930.523927,1003.775308,0.000000,3,6,1,0.002760
70,60486.000000,39514.000000,10,52015.916394,79490919.833035,1044.609199,0.000000,3,6,1,0.003590
71,65427.000000,34573.000000,17,51720.312769,55904545.603686,821.247496,0.000000,3,6,2,0.006568
72,58682.000000,41318.000000,11,44582.722468,237380974.653818,720.289363,0.000000,3,6,1,0.002983
73,48370.000000,51630.000000,5,49443.605340,10348842.083796,2083.186029,0.000000,3,6,2,0.010760
74,65438.000000,34562.000000,15,53631.527503,39483693.496283,861.198405,0.000000,3,6,1,0.001766
75,56671.000000,43329.000000,13,53967.207405,49655486.310520,1329.650266,0.000000,3,6,1,0.003781
76,50844.000000,49156.000000,8,40602.831747,146844452.407243,1101.375746,0.000000,3,7,2,0.004135
77,66268.000000,33732.000000,18,57606.678837,6381938.615445,1019.341221,0.145944,3,7,1,0.007785
78,79032.000000,20968.000000,33,66781.374801,3346861.599543,904.645981,0.126305,3,7,1,0.010024
79,72056.000000,27944.000000,22,51019.394702,37485712.501335,795.725788,0.305776,3,7,1,0.005448
80,60902.000000,39098.000000,14,56964.405301,28736219.848904,1278.547442,0.192943,3,7,1,0.006172
81,73356.000000,26644.000000,22,62387.006684,3917927.464938,835.710371,0.215133,3,7,2,0.003878
82,57446.000000,42554.000000,15,53838.222815,20525435.080826,785.502768,0.271058,3,7,1,0.006014
83,59532.000000,40468.000000,13,56110.239355,25656602.692968,1227.628609,0.217200,3,7,2,0.004688
84,62625.000000,37375.000000,11,53646.030678,79096975.512680,1221.008486,0.171708,3,7,2,0.003520
85,73888.000000,26112.000000,23,58533.492819,14813552.759717,823.984968,0.275359,3,7,2,0.002945
86,65982.000000,34018.000000,21,51841.522377,50614996.353035,724.167781,0.209548,3,7,2,0.009435
87,61163.000000,38837.000000,16,48515.953537,131811583.523570,749.290363,0.216573,3,7,1,0.003480
88,56987.000000,43013.000000,10,48531.074277,161743512.404633,852.488300,0.136737,3,7,1,0.004492
89,73785.000000,26215.000000,25,64156.271838,3898078.402510,925.408486,0.279994,3,7,1,0.006723
90,68294.000000,31706.000000,19,56116.881539,24993220.418492,966.600571,0.229292,3,7,1,0.004588
91,77107.000000,22893.000000,25,62706.146411,20451370.976311,970.779695,0.251237,3,7,1,0.003998
92,67082.000000,32918.000000,19,58329.993438,64192228.017333,911.262803,0.236602,3,7,1,0.005149
93,70870.000000,29130.000000,20,56761.043629,54127844.660316,780.927374,0.188998,3,7,1,0.007471
94,66622.000000,33378.000000,23,59452.844082,14754567.926523,1117.070540,0.224897,3,7,1,0.003550
95,71940.000000,28060.000000,24,57540.504662,23652069.636009,842.590096,0.373129,3,7,2,0.003821
96,70027.000000,29973.000000,25,53466.994017,49094527.530635,904.430379,0.129212,3,7,1,0.004340
97,69219.000000,30781.000000,18,59115.281374,25707890.604476,999.224555,0.210225,3,7,1,0.006236
98,79871.000000,20129.000000,28,56743.632438,51643351.365321,617.886700,0.232035,3,7,1,0.003464
99,77554.000000,22446.000000,30,58586.370331,8962519.093648,669.673586,0.243204,3,7,1,0.002580
100,65741.000000,34259.000000,18,47845.063589,70136596.566736,787.836956,0.227746,3,7,1,0.006885
101,69990.000000,30010.000000,21,60861.403658,33458372.921934,767.230334,0.250411,3,7,1,0.005181
102,67911.000000,32089.000000,23,51126.174143,85317425.275306,657.094070,0.275404,3,7,2,0.002595
103,70905.000000,29095.000000,16,58344.489718,54494072.949620,775.957242,0.213933,3,7,1,0.005425
104,68981.000000,31019.000000,21,57409.859160,41306305.771709,717.186114,0.196415,3,7,1,0.003354
105,78442.000000,21558.000000,35,65945.261123,2576971.399699,750.474397,0.150469,3,7,1,0.007081
106,96153.000000,3847.000000,48,58901.829654,2350181.085811,522.920708,0.244153,3,7,1,0.006165
107,73370.000000,26630.000000,21,54084.214931,57558821.092350,757.220528,0.178994,3,7,1,0.003789
108,72191.000000,27809.000000,25,58732.582084,17479877.658889,771.540333,0.406084,3,7,1,0.006039
109,61955.000000,38045.000000,15,45797.493490,55970387.343590,865.706298,0.141620,3,7,1,0.005005
110,95540.000000,4460.000000,47,67852.226749,3871327.019542,706.287002,0.190777,3,7,1,0.005573
111,67307.000000,32693.000000,21,55760.512829,13667504.265786,917.028763,0.224069,3,7,1,0.003828
112,65716.000000,34284.000000,13,55575.252057,38315561.649679,1227.076831,0.112720,3,7,1,0.005129
113,72466.000000,27534.000000,25,57485.918449,37593001.110889,660.257305,0.214716,3,7,1,0.004649
114,65224.000000,34776.000000,15,48008.402552,103136381.129928,599.164462,0.213427,4,6,2,0.005027
115,70772.000000,29228.000000,23,51912.326622,24556886.696743,703.609941,0.393631,4,6,1,0.007586
116,67074.000000,32926.000000,22,63995.788116,13668354.899434,1152.119702,0.099480,4,6,1,0.003894
117,70449.000000,29551.000000,24,52961.846948,55506028.124605,658.130017,0.187305,4,6,1,0.005184
118,73645.000000,26355.000000,28,60334.103557,5348561.910189,949.490134,0.280838,4,6,2,0.007393
119,56166.000000,43834.000000,10,34779.803351,183798892.393815,540.835163,0.272939,4,6,1,0.006141
120,70849.000000,29151.000000,22,56366.879773,58002049.805673,685.121705,0.335365,4,6,1,0.002919
121,73219.000000,26781.000000,22,59023.349933,47460601.439975,663.884759,0.229508,4,6,2,0.004252
122,66570.000000,33430.000000,19,59750.832207,44215847.725008,780.387659,0.172036,4,6,1,0.002636
123,61223.000000,38777.000000,16,57317.931833,19533169.042254,1095.719671,0.157985,4,6,2,0.006552
124,68418.000000,31582.000000,14,60395.105826,31810954.763423,851.940447,0.128433,4,6,1,0.004758
125,71335.000000,28665.000000,20,50465.043740,77938246.809735,609.636756,0.302250,4,6,1,0.009133
126,61959.000000,38041.000000,16,47142.088743,140888406.584045,970.427226,0.119807,4,6,1,0.005563
127,67985.000000,32015.000000,23,46212.607058,78898706.447620,614.976795,0.308390,4,6,1,0.004029
128,68395.000000,31605.000000,19,53289.513621,62771230.746415,515.247474,0.368641,4,6,1,0.004320
129,63857.000000,36143.000000,20,46789.849001,122763781.280430,839.160953,0.224353,4,6,2,0.004047
130,68712.000000,31288.000000,18,52820.197734,60511981.650205,893.711014,0.202840,3,5,2,0.006546
131,95205.000000,4795.000000,47,65667.816906,1859940.588764,699.709997,0.152414,3,5,1,0.004847
132,72456.000000,27544.000000,26,63521.964852,4558969.690018,717.522565,0.153153,3,5,2,0.005245
133,67600.000000,32400.000000,23,56500.018274,36252583.046443,931.934972,0.293649,3,5,1,0.005994
134,69182.000000,30818.000000,20,55519.412830,104324282.787903,754.926948,0.200284,3,5,1,0.002954
135,90894.000000,9106.000000,41,211561.876965,1925136963.074865,2336.969786,0.187700,3,5,1,0.024741
136,81124.000000,18876.000000,28,209692.910666,1682693141.697228,2426.999771,0.204517,3,5,1,0.016252
137,84684.000000,15316.000000,35,229034.882984,2030869113.564283,2573.223990,0.113571,3,5,2,0.016763
138,82551.000000,17449.000000,31,218371.692425,1886278328.407914,2835.200354,0.187192,3,5,1,0.021870
139,83844.000000,16156.000000,36,215511.234713,2045563624.496997,2874.560752,0.164539,3,5,1,0.012113
140,97099.000000,2901.000000,47,218663.431155,2151105093.902552,1970.551425,0.159519,3,5,0,0.000000
141,79170.000000,20830.000000,30,216975.838470,2330246144.084107,2721.969411,0.194304,3,5,2,0.017539
142,75982.000000,24018.000000,28,159792.368212,1502930548.775354,1990.584027,0.500926,3,5,1,0.015645
143,80030.000000,19970.000000,25,139922.593343,1189591898.911656,2178.247496,0.594513,3,5,1,0.011482
144,69678.000000,30322.000000,23,89994.500957,133325929.555486,1248.423212,0.484086,3,5,2,0.014470
145,74832.000000,25168.000000,26,178442.530046,1463764864.622082,2106.097671,0.322132,3,5,1,0.014061
146,74628.000000,25372.000000,25,110355.906727,542200699.881759,1738.806478,0.877154,3,5,1,0.012290
147,82804.000000,17196.000000,28,103783.750861,264047957.402095,1580.975104,0.907899,3,5,1,0.012729
148,74490.000000,25510.000000,25,85023.480872,1063665730.499824,855.788774,0.734528,3,5,1,0.014973
149,80370.000000,19630.000000,33,182541.986142,1204748875.845722,1915.683690,0.404535,3,5,1,0.012211
150,81709.000000,18291.000000,31,127365.401741,822101080.709351,1521.876372,0.574165,3,5,2,0.012525
151,78652.000000,21348.000000,30,150974.968410,953591638.047983,1506.782830,0.312861,3,5,2,0.027920
152,85588.000000,14412.000000,36,177367.566117,2299216505.634850,2404.345388,0.365002,3,5,2,0.013646
153,85351.000000,14649.000000,28,122046.933088,411660559.925860,1354.237434,0.594600,3,5,2,0.012863
154,82094.000000,17906.000000,32,59117.747566,405821640.226916,574.339650,1.101318,3,5,1,0.013597
155,76533.000000,23467.000000,25,85431.789018,682903122.599800,1012.282588,0.810596,3,5,2,0.010701
156,73742.000000,26258.000000,26,87393.817832,533163289.123989,1006.115340,0.616693,3,5,1,0.021061
157,78208.000000,21792.000000,26,90161.436465,989391357.308181,1092.547182,0.837384,3,5,1,0.017312
158,89927.000000,10073.000000,36,96433.791809,725852988.540563,855.683391,0.826889,3,5,1,0.024576
159,87108.000000,12892.000000,36,136412.934684,355595104.531364,1274.509761,0.718698,3,5,1,0.016033
160,75784.000000,24216.000000,24,69360.248889,687616183.663427,931.446659,0.885479,3,5,1,0.015845
161,73117.000000,26883.000000,28,77406.988940,392774930.818634,881.171791,0.753649,3,5,1,0.011386
162,73328.000000,26672.000000,25,101691.886581,322281435.103550,1469.001055,0.820006,3,5,1,0.015916
163,79786.000000,20214.000000,28,115869.329337,738975700.279523,1572.675119,0.866437,3,5,1,0.018727
164,84305.000000,15695.000000,32,175124.330988,2149266056.609485,1427.163731,0.338460,3,5,2,0.014397
165,81356.000000,18644.000000,30,149545.899205,1269344320.260151,2322.041311,0.420553,3,5,1,0.009535
166,82858.000000,17142.000000,31,141460.007191,1129543216.346089,1427.479745,0.518180,3,5,1,0.018570
167,75329.000000,24671.000000,28,145229.989065,655629005.859269,1683.279883,0.376082,3,5,1,0.019125
168,75394.000000,24606.000000,27,159772.452709,935089123.380838,2237.525357,0.391839,3,5,5,0.013756
169,81261.000000,18739.000000,30,178298.654469,1111179503.125654,2232.448746,0.289409,3,5,1,0.019190
170,76350.000000,23650.000000,27,202644.244261,1726361307.685735,2618.204799,0.207772,3,5,1,0.021271
171,82979.000000,17021.000000,33,201295.150718,2440420814.014615,1956.958433,0.216045,3,5,1,0.016129
172,83673.000000,16327.000000,32,179289.264848,1457683840.863887,1518.334054,0.321898,3,5,1,0.014210
173,80341.000000,19659.000000,31,186188.159102,1951445191.623878,2280.228919,0.230890,3,5,1,0.012689
174,80859.000000,19141.000000,37,174590.684039,2266869230.084029,1926.906698,0.221436,3,5,1,0.010724
175,81552.000000,18448.000000,29,166720.968420,895634550.080895,1910.575447,0.264964,3,5,1,0.012793
176,79734.000000,20266.000000,31,187422.586516,2095507145.610428,2313.068709,0.244402,3,5,1,0.022993
177,78729.000000,21271.000000,29,197515.059757,3228413365.782868,2158.851669,0.205687,3,5,1,0.013766
178,88553.000000,11447.000000,39,205198.222767,1835985041.969484,1611.312863,0.228663,3,5,1,0.009816
179,71901.000000,28099.000000,25,188921.317286,1125934328.533704,2202.998655,0.207419,3,5,1,0.019563
180,79623.000000,20377.000000,29,195520.193301,1433097523.324345,1892.310894,0.258744,3,5,1,0.017705
181,83351.000000,16649.000000,35,164012.242876,1347392428.123952,1459.516365,0.240136,3,5,1,0.014421
182,85108.000000,14892.000000,35,189416.219242,1598905454.520899,1876.707071,0.290788,3,5,1,0.019622
183,87676.000000,12324.000000,37,205066.846565,1787936507.470486,1881.344861,0.282577,3,5,1,0.009964
184,80583.000000,19417.000000,31,190569.250247,1725583061.632894,2012.137245,0.310095,3,5,1,0.017577
185,83742.000000,16258.000000,35,202716.261714,2182179653.238960,1738.629517,0.247629,3,5,1,0.014522
186,75077.000000,24923.000000,27,166795.292050,1503588297.164076,2207.709058,0.299866,3,5,1,0.028263
187,85821.000000,14179.000000,34,199659.320795,2298102362.099051,2042.274390,0.226170,3,5,1,0.009905
188,82771.000000,17229.000000,32,181758.043095,1576942411.419663,1889.859279,0.203596,3,5,1,0.019860
189,79001.000000,20999.000000,29,185562.522087,1500431246.748115,2091.764341,0.200726,3,5,1,0.029917
190,76919.000000,23081.000000,30,182140.850221,1518571609.271005,1973.684165,0.195328,3,5,2,0.010234
191,78780.000000,21220.000000,28,171385.133386,931223991.925174,1622.452078,0.210596,3,5,1,0.016701
192,80356.000000,19644.000000,31,177707.018135,1230489073.633804,2018.899175,0.241676,3,5,1,0.014414
193,84517.000000,15483.000000,32,167721.296457,1377369146.776730,1537.447784,0.271745,3,5,1,0.011382
194,77820.000000,22180.000000,30,188393.180237,1589637913.434883,2331.912875,0.235756,3,5,1,0.023395
195,82315.000000,17685.000000,33,205092.718922,2199904854.762131,2571.419635,0.163905,3,5,1,0.011263
196,90739.000000,9261.000000,38,178343.367491,2152396301.487747,1817.698528,0.269831,3,5,1,0.016389
197,83721.000000,16279.000000,34,178575.840937,1511931971.389380,1759.197649,0.242431,3,5,1,0.012528
198,79047.000000,20953.000000,30,165414.373011,2091856502.866664,1768.473775,0.285674,3,5,1,0.014801
199,81486.000000,18514.000000,33,197614.157675,1629124068.363448,2375.200105,0.210038,3,5,1,0.026647
200,82219.000000,17781.000000,34,167419.555374,1213101270.258849,1760.670827,0.254980,3,5,1,0.023149
201,82684.000000,17316.000000,35,206724.629286,2247466805.055559,2016.300056,0.224873,3,5,1,0.017363
202,81064.000000,18936.000000,32,202509.142437,1535013650.692540,2583.472089,0.171438,3,5,1,0.013739
203,77868.000000,22132.000000,29,179653.434748,2393792076.016529,2264.698624,0.241972,3,5,1,0.018743
204,83959.000000,16041.000000,36,185518.753346,1793766400.062772,2013.053041,0.240591,3,5,1,0.017674
205,78730.000000,21270.000000,28,192767.453542,2636609512.083565,2411.356166,0.224702,3,5,1,0.021001
206,98072.000000,1928.000000,49,209202.281790,1976631999.986969,1729.558075,0.219073,3,5,0,-0.000000
207,74033.000000,25967.000000,28,169726.483721,1498695835.509201,2003.411557,0.244416,3,5,1,0.019607
208,83984.000000,16016.000000,34,195023.273872,2618542883.331148,1872.267756,0.238691,3,5,1,0.014606
209,79269.000000,20731.000000,32,171429.978413,2539191064.553852,1567.274892,0.205041,3,5,1,0.024086
210,71186.000000,28814.000000,22,180551.393955,1828971939.823081,2292.502524,0.176972,3,5,1,0.020905
211,82861.000000,17139.000000,31,182308.292236,1696306010.870577,1850.285775,0.176062,3,5,2,0.022842
212,88286.000000,11714.000000,37,185864.188941,2178419383.695874,1790.317272,0.263908,3,5,1,0.006157
213,88642.000000,11358.000000,36,164790.040005,1260430407.379289,1446.091246,0.269509,3,5,1,0.014780
214,81354.000000,18646.000000,30,176185.131571,1210213549.273270,2220.926853,0.302865,4,4,1,0.017930
215,75328.000000,24672.000000,28,155165.911507,824121320.722825,2050.520107,0.259483,4,4,1,0.016553
216,82576.000000,17424.000000,32,171612.817418,1189284627.684565,1866.490042,0.228498,4,4,1,0.019846
217,77396.000000,22604.000000,30,154000.905201,984209389.065953,1477.475902,0.318807,4,4,1,0.015380
218,74783.000000,25217.000000,25,114316.548552,487774310.163512,1493.435997,0.366396,5,3,1,0.023494
219,77908.000000,22092.000000,28,147770.270901,816584339.445610,2102.975534,0.351884,5,3,2,0.013584
220,72471.000000,27529.000000,24,106763.699912,563784560.365170,1560.725263,0.395076,5,3,1,0.019530
221,75012.000000,24988.000000,26,110728.973309,472572433.107587,1293.881743,0.369076,5,3,4,0.027157
222,69954.000000,30046.000000,22,121026.806265,309981958.164307,1565.579768,0.263767,5,3,4,0.014998
223,83456.000000,16544.000000,29,153996.014769,988237886.155465,1646.572528,0.362805,5,3,3,0.022683
224,81640.000000,18360.000000,31,54331.174556,662402071.655569,622.903365,1.179622,5,3,2,0.008675
225,81443.000000,18557.000000,33,58222.709523,316859072.515656,616.967040,0.873210,5,3,2,0.011103
226,72729.000000,27271.000000,24,69702.781462,674581425.823036,1045.456052,0.972125,5,3,3,0.015609
227,73056.000000,26944.000000,22,55208.366518,1064015653.870138,653.404433,1.092747,5,3,2,0.013077
228,74248.000000,25752.000000,22,48612.821822,352487047.673252,554.199351,0.970344,5,3,2,0.014773
229,78889.000000,21111.000000,27,64732.617975,223828521.609333,764.514950,1.055937,5,3,3,0.013889
230,76944.000000,23056.000000,28,62370.988757,669496409.264310,670.946670,0.876433,5,3,2,0.010647
231,82601.000000,17399.000000,33,71439.353374,345635193.936737,765.952271,0.832125,5,3,2,0.014027
232,71438.000000,28562.000000,27,76470.207070,589911392.677849,980.447153,0.917995,5,3,4,0.016422
233,71669.000000,28331.000000,24,71277.786212,923329693.799921,805.560001,0.675919,5,3,3,0.020836
234,74429.000000,25571.000000,23,55835.181266,577799393.021153,676.804903,0.805881,5,3,4,0.016963
235,76320.000000,23680.000000,25,124972.153352,735873300.500529,1819.617582,0.391043,5,3,1,0.030709
236,77237.000000,22763.000000,30,93259.156357,493772137.913530,1164.799025,0.506354,5,3,1,0.013220
237,78044.000000,21956.000000,29,122470.155056,476762672.529966,1440.589684,0.386564,5,3,2,0.029881
238,78147.000000,21853.000000,28,114605.243336,336399726.074063,1200.743831,0.342341,5,3,2,0.014906
239,81016.000000,18984.000000,30,101363.171750,1409426375.663426,1135.572848,0.580173,5,2,4,0.023206
240,76869.000000,23131.000000,26,93901.866591,818006815.863821,990.338938,0.500718,5,2,4,0.024241
241,73872.000000,26128.000000,15,64674.738779,411075770.141729,785.112723,0.658281,5,2,4,0.011030
242,83273.000000,16727.000000,33,83714.547061,299480152.963510,961.668500,0.661578,5,2,2,0.015694
243,72700.000000,27300.000000,19,74640.904326,769632982.208251,875.979012,0.590411,5,2,2,0.009536
244,73397.000000,26603.000000,25,70670.096071,337694134.465790,863.290810,0.553686,5,2,4,0.012251
245,78465.000000,21535.000000,28,111106.926613,395891137.608554,1282.749533,0.414137,5,2,4,0.014214
246,78108.000000,21892.000000,29,205184.259630,1673698365.576682,2852.600755,0.224310,5,2,4,0.017434
247,83274.000000,16726.000000,32,164755.361932,2167478439.862679,1584.237153,0.416136,5,2,2,0.024666
248,70482.000000,29518.000000,24,142898.356856,1064024915.773867,2322.083889,0.425332,5,2,4,0.019551
249,72125.000000,27875.000000,23,111284.536746,548492549.176945,1431.541431,0.354843,5,2,5,0.012892
250,73389.000000,26611.000000,23,108921.196480,289719204.496527,1427.824051,0.328470,5,2,4,0.016925
251,81188.000000,18812.000000,33,161335.052635,1572581079.158941,1737.914393,0.273981,5,2,2,0.017031
252,79737.000000,20263.000000,29,132394.417118,572022333.112987,1377.582283,0.353146,5,2,4,0.011536
253,75558.000000,24442.000000,24,154399.454257,1005415032.528675,2013.546516,0.216271,5,2,4,0.014681
254,76684.000000,23316.000000,28,123770.453572,463475822.342545,1101.592934,0.370518,5,2,4,0.019310
255,87611.000000,12389.000000,38,191711.810043,1688998754.915867,1763.650383,0.342217,5,2,4,0.023864
256,81065.000000,18935.000000,35,187852.715277,1370659552.093682,2194.506865,0.200130,5,2,4,0.017681
257,85577.000000,14423.000000,35,185551.515041,2669646159.883520,1818.851087,0.235158,5,2,2,0.023418
258,77542.000000,22458.000000,28,153344.152260,1076162009.151299,1840.686770,0.248201,5,2,4,0.021117
259,73853.000000,26147.000000,24,161690.550451,788556469.063275,1865.697346,0.217494,5,2,4,0.018249
260,74951.000000,25049.000000,26,183180.549471,1677698689.223241,1938.751117,0.203703,5,2,4,0.029313
261,79498.000000,20502.000000,29,199459.710903,2024169151.623481,2067.431224,0.202884,5,2,4,0.014885
262,78185.000000,21815.000000,27,191467.104441,2370703743.430443,2138.014334,0.185956,5,2,4,0.010922
263,75706.000000,24294.000000,29,165461.689591,970849250.648691,1640.211868,0.278916,5,2,5,0.023629
264,78840.000000,21160.000000,28,105359.294909,548610780.226326,1440.292266,0.657369,5,2,4,0.014892
265,81255.000000,18745.000000,28,78690.474142,308380601.690635,683.098735,0.557880,5,2,4,0.013672
266,80804.000000,19196.000000,29,123581.820010,1277222248.889232,1229.369194,0.543591,5,2,4,0.014685
267,80037.000000,19963.000000,31,102005.992806,1521560474.613125,1185.302864,0.569378,5,2,2,0.013296
268,76847.000000,23153.000000,26,85387.071424,290752797.000091,825.919679,0.491329,5,2,4,0.020433
269,80235.000000,19765.000000,31,135864.802265,714560888.735721,1215.426479,0.358208,5,2,3,0.014583
270,84945.000000,15055.000000,33,140976.389956,346627075.928227,1343.640751,0.401830,5,2,3,0.015863
271,85016.000000,14984.000000,34,190254.752647,1782667322.723713,1991.106906,0.300375,5,2,4,0.007982
