generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,79818.000000,20182.000000,30,59575.727400,70762984.243528,664.096992,0.337357,3,7,1,0.002555
1,55636.000000,44364.000000,10,56226.504114,13434240.588457,1156.848529,0.119184,3,7,1,0.002896
2,78293.000000,21707.000000,31,61665.467511,4171240.562586,846.051247,0.127634,2,5,1,0.001966
3,69901.000000,30099.000000,23,59603.870082,10487088.801529,975.657959,0.138381,2,5,1,0.001848
4,61023.000000,38977.000000,18,58800.477790,19597942.217668,1038.326940,0.190370,2,5,1,0.002454
5,69164.000000,30836.000000,24,54268.133685,32719482.004039,871.023619,0.340707,2,5,1,0.003109
6,90630.000000,9370.000000,38,112586.462112,1733834805.563735,953.546872,1.384742,2,5,2,0.021131
7,75542.000000,24458.000000,32,58269.794568,52895256.750179,420.337808,1.323803,2,5,1,0.022641
8,85973.000000,14027.000000,37,47926.465545,300686184.137426,216.361061,1.785607,2,5,2,0.022432
9,81360.000000,18640.000000,32,36884.441232,177528660.780258,220.912676,1.881938,2,5,1,0.019912
10,82265.000000,17735.000000,34,78138.017576,762589314.738933,346.709838,1.269458,2,5,1,0.015289
11,85140.000000,14860.000000,35,62630.552586,168935844.275841,304.282369,1.575876,2,5,4,0.021899
12,77221.000000,22779.000000,31,35697.827596,182387088.790743,222.632229,1.891152,2,5,1,0.026345
13,88406.000000,11594.000000,36,45594.635834,85185910.429367,230.576875,1.677508,2,5,1,0.016266
14,81429.000000,18571.000000,33,46502.386929,155160450.388277,251.515839,1.621002,2,5,1,0.014783
15,85634.000000,14366.000000,36,53435.078994,133611690.380218,276.320939,1.346909,3,5,1,0.015477
16,74574.000000,25426.000000,25,53296.822775,340439004.012601,348.517990,1.430587,3,5,1,0.024219
17,85989.000000,14011.000000,39,57254.647518,289833801.324016,326.707562,1.551015,3,5,1,0.008837
18,88149.000000,11851.000000,37,43725.679516,297959923.231606,211.547464,1.779111,3,5,3,0.022678
19,88145.000000,11855.000000,38,53260.200019,91182304.028349,296.501193,1.571618,3,5,1,0.012117
20,94266.000000,5734.000000,43,92790.409257,1089252458.500714,360.322005,1.421442,3,5,1,0.022797
