generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,62395.000000,37605.000000,14,45743.248930,74953352.731590,795.518633,0.236239,8,5,1,0.005279
1,64580.000000,35420.000000,16,60804.465647,12829595.146664,1025.860774,0.121624,8,5,1,0.004161
2,64724.000000,35276.000000,15,50609.236931,62265014.887132,814.884441,0.193537,8,5,1,0.005197
3,96929.000000,3071.000000,48,64871.521676,1821245.369167,655.045507,0.154932,5,4,1,0.009760
4,66927.000000,33073.000000,20,51554.356803,29463318.657787,787.807155,0.323742,5,4,1,0.002735
5,64715.000000,35285.000000,12,47035.473472,93308799.034632,817.955166,0.274535,5,4,1,0.006786
6,72126.000000,27874.000000,24,51098.381688,36301848.113698,617.849942,0.272592,5,4,1,0.003938
7,94215.000000,5785.000000,47,60047.823296,2137879.353328,610.259665,0.181083,5,4,1,0.003299
8,61136.000000,38864.000000,17,60417.726012,19569825.998011,1014.307903,0.162441,5,4,1,0.003002
9,62649.000000,37351.000000,17,53805.551126,63608404.614403,986.662717,0.096702,5,4,1,0.003211
10,83744.000000,16256.000000,33,213272.392810,2794130914.595101,2335.555806,0.159447,5,4,1,0.013382
11,82729.000000,17271.000000,33,230884.368049,2101381580.321600,2364.805299,0.176022,5,4,1,0.020652
12,86311.000000,13689.000000,35,226964.984563,2006311393.384054,2224.267860,0.161900,5,4,1,0.016804
13,80613.000000,19387.000000,33,224118.374923,2302938348.173621,2440.306600,0.161296,5,4,1,0.016633
14,89560.000000,10440.000000,38,230716.183559,1923974176.295632,2349.147098,0.131766,5,4,1,0.011270
15,89692.000000,10308.000000,41,229319.460312,1927567310.188394,2093.098382,0.169942,5,4,1,0.010221
16,83003.000000,16997.000000,33,226671.233172,2576768899.732228,2566.888530,0.156062,5,4,1,0.017443
17,75558.000000,24442.000000,28,225902.669545,1558024628.186540,2545.202459,0.145960,5,4,1,0.024914
18,74196.000000,25804.000000,28,220585.075513,2133313719.177138,2524.103911,0.161061,5,4,1,0.018406
19,85249.000000,14751.000000,34,226287.470580,1730680981.645073,2573.311138,0.166492,5,4,1,0.016843
20,80636.000000,19364.000000,32,225173.997790,1509046362.466341,2265.534314,0.157893,5,4,2,0.017996
21,79534.000000,20466.000000,31,224434.715098,1914917555.484999,2381.650497,0.188110,5,4,2,0.016545
22,83700.000000,16300.000000,38,223361.983422,1924767986.166679,2266.004016,0.167202,5,4,1,0.016605
23,84037.000000,15963.000000,34,225040.673295,1947485626.514874,2144.134389,0.170208,5,4,1,0.012420
24,86858.000000,13142.000000,36,229968.861147,1956681302.958268,2070.817705,0.180642,5,4,2,0.010256
25,78207.000000,21793.000000,32,220392.241494,2037389839.763525,2559.327060,0.177020,5,4,1,0.022039
26,78085.000000,21915.000000,30,222016.942418,1953210512.345142,2579.181084,0.151434,5,4,1,0.012707
27,83718.000000,16282.000000,33,223047.823749,2330885724.860312,2335.687814,0.164312,5,4,1,0.023805
28,75977.000000,24023.000000,28,223390.061415,1962943899.010830,2596.650173,0.142420,5,4,1,0.018511
29,74126.000000,25874.000000,28,219102.103712,2591528190.708886,2586.427350,0.139449,5,4,1,0.020756
30,87383.000000,12617.000000,39,229790.274808,1867823699.868479,2382.704072,0.136604,5,4,1,0.018863
31,87694.000000,12306.000000,36,231615.327781,1821327315.699586,2336.401559,0.144867,5,4,2,0.009645
32,77336.000000,22664.000000,28,222768.772706,2157804328.641151,2036.852027,0.205743,5,4,1,0.010886
33,77876.000000,22124.000000,31,223292.946646,1904446042.118373,2680.339476,0.161616,5,4,1,0.013611
34,86609.000000,13391.000000,37,223957.534386,2249969279.389853,2116.779665,0.162085,5,4,2,0.022585
35,89358.000000,10642.000000,43,232305.036698,1676604516.274827,1943.411576,0.166564,5,4,2,0.002991
36,86962.000000,13038.000000,38,225088.935098,1690258102.818449,1969.800224,0.168575,5,4,1,0.010543
37,82572.000000,17428.000000,33,223948.729325,2015367599.674788,2173.836059,0.181292,5,4,2,0.022959
38,84483.000000,15517.000000,33,224184.341377,1573099689.173917,2362.488586,0.185084,5,4,1,0.017022
39,77287.000000,22713.000000,32,224321.450487,1698179011.038092,2495.726004,0.163332,5,4,1,0.019469
40,84865.000000,15135.000000,34,219830.696396,2202235881.331927,2069.546918,0.171720,5,4,2,0.009711
41,85411.000000,14589.000000,36,230596.100144,1884443774.613431,2417.245544,0.160448,5,4,2,0.023292
42,84696.000000,15304.000000,37,228859.081078,1964086220.920359,2276.662710,0.152389,5,4,1,0.009020
43,83039.000000,16961.000000,35,226058.256366,1747873683.595157,2356.004412,0.162314,5,4,1,0.016398
44,73527.000000,26473.000000,26,227065.229145,1695050307.115977,3090.680400,0.124482,5,4,1,0.014968
45,83580.000000,16420.000000,36,220383.937086,2347383458.043533,2425.729193,0.128041,5,4,2,0.020219
46,74709.000000,25291.000000,26,229044.199542,1751392725.965930,2785.220147,0.164944,5,4,1,0.022198
47,78586.000000,21414.000000,30,219716.546135,2510093964.688109,2411.050052,0.173857,5,4,1,0.017744
48,86517.000000,13483.000000,36,209383.724319,2453775959.165457,1810.355771,0.217289,5,4,1,0.017710
49,82683.000000,17317.000000,34,224252.419427,2254756175.817513,2555.979312,0.155382,5,4,1,0.023463
50,71807.000000,28193.000000,28,226449.470863,1950104609.572856,3055.568166,0.127690,5,4,1,0.018767
51,80964.000000,19036.000000,33,222981.647181,2172342996.993483,2156.367330,0.161964,5,4,2,0.016008
52,78727.000000,21273.000000,33,227222.138947,1884110981.267118,2121.349273,0.189329,5,4,1,0.011143
53,89364.000000,10636.000000,37,222746.175290,2005918734.037174,1776.601426,0.203972,5,4,1,0.016414
54,82421.000000,17579.000000,35,216309.248447,1672961773.172009,2002.775362,0.176645,5,4,1,0.017898
55,84127.000000,15873.000000,38,227849.885810,2035829390.914431,2203.615553,0.187759,5,4,1,0.024763
56,83229.000000,16771.000000,35,220909.893533,2461317402.837624,2243.687198,0.201183,5,4,1,0.009100
57,87735.000000,12265.000000,38,222589.570240,2324927572.960450,2014.888094,0.162706,5,4,1,0.012600
58,79796.000000,20204.000000,30,226060.329844,1930439899.037066,2402.769017,0.163915,5,4,1,0.011172
59,80137.000000,19863.000000,29,222732.489237,1760643790.080172,2381.129373,0.160079,5,4,1,0.014393
60,83842.000000,16158.000000,34,227013.294469,2121022076.916164,2272.183669,0.183543,5,4,1,0.035058
61,84274.000000,15726.000000,35,222811.212073,2234622142.288878,2241.672918,0.196102,5,4,1,0.016454
62,85121.000000,14879.000000,34,217040.668396,2003475813.186985,2252.327839,0.138724,4,4,1,0.025530
63,83941.000000,16059.000000,33,232120.118257,1712517348.872130,2205.795975,0.187237,4,4,2,0.019933
64,70764.000000,29236.000000,22,221556.634422,2123902859.906850,2860.267938,0.168425,4,4,3,0.016898
65,86772.000000,13228.000000,39,224086.938353,1906409370.585676,2162.203335,0.188565,4,4,1,0.021110
66,83667.000000,16333.000000,33,224959.756905,1879188879.202406,2235.577497,0.141093,4,4,1,0.028251
67,80171.000000,19829.000000,30,229682.055278,2145076132.800727,2174.040531,0.203381,5,6,1,0.011102
68,89073.000000,10927.000000,39,237024.405980,1509250506.758243,2103.836413,0.207288,5,6,1,0.011565
69,87854.000000,12146.000000,35,238026.950918,1311618603.403475,2020.007078,0.220521,5,6,1,0.019736
70,85176.000000,14824.000000,34,235406.589050,1765673651.614741,2273.331739,0.186541,5,6,1,0.012919
71,88809.000000,11191.000000,36,228756.044296,1654515586.357291,2045.466420,0.229578,5,6,1,0.012511
72,90855.000000,9145.000000,41,231093.987317,1916922164.633449,2239.606378,0.242808,5,6,1,0.027465
73,83594.000000,16406.000000,31,235329.002321,1742530433.087504,2352.143423,0.349554,4,5,1,0.016608
74,82140.000000,17860.000000,35,235570.517539,1660485810.603518,2239.243136,0.231658,4,5,2,0.019526
75,81106.000000,18894.000000,35,236836.238152,1535567013.231109,2378.770477,0.232486,4,5,1,0.017590
76,83629.000000,16371.000000,34,236031.055931,1754803695.439567,2258.876110,0.217177,2,4,2,0.028166
77,88384.000000,11616.000000,39,237359.221337,1503438997.894084,2235.862317,0.304795,2,4,2,0.016329
78,81109.000000,18891.000000,35,236317.988735,1591864581.279021,2207.890346,0.247384,2,4,1,0.014369
79,85140.000000,14860.000000,38,234308.864373,1918565944.943033,1914.602837,0.291884,2,4,1,0.020236
80,77782.000000,22218.000000,30,235108.586172,1785608700.139710,2792.883864,0.238838,2,4,2,0.021901
81,75007.000000,24993.000000,24,238026.763720,1431895129.875869,2698.406703,0.256229,2,4,2,0.028754
82,85605.000000,14395.000000,38,238082.280767,1318008526.903759,2244.088096,0.273925,2,4,2,0.020820
83,80981.000000,19019.000000,36,234077.176498,1573083182.350492,2521.812652,0.202534,2,4,2,0.014197
84,80167.000000,19833.000000,26,233359.237122,1973884034.254904,2494.134945,0.268636,2,4,2,0.017635
85,89003.000000,10997.000000,36,236357.841077,1477012714.133730,1760.343194,0.263657,2,4,2,0.020631
86,90208.000000,9792.000000,40,236682.910941,1684227147.472294,1863.292621,0.317723,2,4,3,0.016182
87,84046.000000,15954.000000,30,236645.939478,1462752760.201208,2156.275848,0.216028,2,4,3,0.015025
88,79386.000000,20614.000000,28,234788.559086,1826366252.956639,2198.730188,0.231382,2,4,3,0.018367
