generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,63309.000000,36691.000000,15,50633.392093,97579465.179008,804.528862,0.177091,2,4,1,0.009094
1,52008.000000,47992.000000,9,52804.394439,45044905.063185,1640.413894,0.194804,2,4,1,0.006091
2,69809.000000,30191.000000,20,55056.869684,33289697.122921,809.133831,0.146282,2,4,1,0.006206
3,95924.000000,4076.000000,47,61767.586246,1705210.427218,627.914675,0.256011,2,4,0,0.001755
4,69129.000000,30871.000000,21,58818.644870,1560589.262112,842.439657,0.192857,2,4,1,0.007811
5,65027.000000,34973.000000,16,49284.123051,124526166.756926,759.147235,0.303969,2,4,1,0.007700
6,56559.000000,43441.000000,11,49760.429404,90687904.994528,987.391098,0.200150,2,4,1,0.006820
7,62194.000000,37806.000000,15,48970.004669,89035430.087972,789.070627,0.212070,2,4,1,0.010580
8,67008.000000,32992.000000,19,58462.281230,34271151.737231,962.340771,0.264616,2,4,1,0.007963
9,58164.000000,41836.000000,12,48380.499134,178468421.699161,891.487399,0.188114,2,4,1,0.006918
10,56228.000000,43772.000000,13,40622.573005,130068636.564998,699.467614,0.249490,2,4,1,0.004142
11,70702.000000,29298.000000,23,64560.664700,6144364.485199,1101.383621,0.126869,2,4,1,0.004631
12,63299.000000,36701.000000,14,52511.688422,71932681.359205,704.125941,0.240925,2,4,1,0.006882
13,67608.000000,32392.000000,20,53620.614761,54737180.078989,806.121245,0.239008,2,4,1,0.008019
14,72753.000000,27247.000000,20,61265.487072,4154048.727366,723.622722,0.224498,2,4,2,0.004792
15,57508.000000,42492.000000,13,40706.895073,211961542.111838,791.141971,0.151219,2,4,1,0.006271
16,67569.000000,32431.000000,24,56339.985695,29757120.641593,748.941869,0.199841,2,4,1,0.006073
17,66687.000000,33313.000000,17,53329.577758,139112077.485738,780.633868,0.231421,2,4,1,0.004331
18,68254.000000,31746.000000,18,53304.140728,81231414.646127,788.321720,0.219372,2,4,1,0.005002
19,68453.000000,31547.000000,21,57741.823092,19761736.695819,592.391390,0.261911,2,4,1,0.007792
20,61539.000000,38461.000000,14,49912.534722,23790123.801528,1038.958127,0.279205,2,4,1,0.005074
21,64064.000000,35936.000000,19,57264.173005,11945076.483252,845.051592,0.263674,2,4,1,0.010103
22,57433.000000,42567.000000,13,51213.498431,65679519.526367,1234.123623,0.240677,2,4,1,0.005975
23,61837.000000,38163.000000,16,57811.493939,8588689.083180,1177.033422,0.085145,2,4,1,0.004487
24,65343.000000,34657.000000,19,55383.588410,14060680.311161,795.949072,0.244548,2,4,2,0.009621
25,64964.000000,35036.000000,20,52519.526334,39197172.296939,758.134301,0.124699,2,4,1,0.005899
26,61299.000000,38701.000000,15,49183.066548,27605907.652998,897.410920,0.245733,2,4,1,0.004587
27,61360.000000,38640.000000,14,49461.304728,59958815.235108,1190.104904,0.204245,2,4,1,0.006292
28,58616.000000,41384.000000,15,57447.826219,29059516.082898,901.817222,0.332622,2,4,2,0.008683
29,96431.000000,3569.000000,48,63788.056292,2447553.368819,682.904277,0.260410,2,4,1,0.003095
30,61200.000000,38800.000000,15,52399.429733,10667852.791157,1215.281328,0.098828,2,4,1,0.006626
31,74238.000000,25762.000000,27,105064.010828,324106699.690521,1297.969882,0.245907,2,4,1,0.012422
32,76519.000000,23481.000000,30,102282.934233,189506465.963551,1319.516081,0.296321,3,4,2,0.011012
33,81032.000000,18968.000000,34,134044.375795,1499891287.261492,1570.234449,0.252523,3,4,1,0.008218
34,72851.000000,27149.000000,27,122447.783315,803758889.263976,1794.932343,0.252231,3,4,1,0.012729
35,83029.000000,16971.000000,33,144492.056751,931307432.988515,1442.070018,0.265940,3,4,1,0.011727
36,75016.000000,24984.000000,26,112690.814803,353981141.475924,1400.376064,0.289000,3,4,1,0.010548
37,81829.000000,18171.000000,29,127636.973340,324114360.720158,1361.400002,0.310694,3,4,1,0.014288
38,77214.000000,22786.000000,30,99524.919078,196347726.734655,1202.238808,0.296924,3,4,1,0.016758
39,83242.000000,16758.000000,30,117651.956022,229156310.704021,1295.407613,0.283207,3,4,1,0.008910
40,72165.000000,27835.000000,29,139982.356188,607496216.210486,2079.099944,0.279432,3,4,1,0.009754
41,75143.000000,24857.000000,27,107634.021341,223626213.095537,1280.593663,0.240982,3,4,1,0.014159
42,80195.000000,19805.000000,32,125211.643747,464781962.668281,1534.685606,0.319964,3,4,1,0.010105
43,79583.000000,20417.000000,33,145051.084954,722446226.483243,1573.307695,0.265005,2,4,1,0.010325
44,84541.000000,15459.000000,35,134576.410315,579716502.747376,1372.599369,0.236908,2,4,1,0.004608
45,73049.000000,26951.000000,24,156420.587807,937295360.617125,2172.417625,0.301006,2,4,1,0.010698
46,71318.000000,28682.000000,27,140605.885179,587108219.109981,1726.946266,0.216688,2,4,1,0.008465
47,79491.000000,20509.000000,27,150333.552450,1309201819.959909,1428.661322,0.240864,2,4,1,0.013108
48,77036.000000,22964.000000,26,146107.861773,527892670.216730,1507.001109,0.236109,2,4,3,0.015203
49,79868.000000,20132.000000,32,143461.387715,1289271225.552303,1712.399704,0.203003,2,4,1,0.008015
50,81553.000000,18447.000000,31,141394.457189,1024591163.384453,1495.982459,0.252427,2,4,1,0.007931
51,81310.000000,18690.000000,31,141061.825252,1512424425.329629,1490.694265,0.271032,2,4,1,0.007620
52,84659.000000,15341.000000,35,138796.313025,869079177.202329,1326.635380,0.268751,2,4,1,0.011605
53,79035.000000,20965.000000,28,103943.221575,200444936.522609,1196.398082,0.295276,2,4,2,0.017753
54,85685.000000,14315.000000,35,153286.436681,855072804.447043,1742.635194,0.220355,2,4,1,0.011226
55,73746.000000,26254.000000,27,131588.879955,866347878.603861,1331.719040,0.313977,2,4,2,0.016580
56,77493.000000,22507.000000,29,213082.308536,1683806909.911081,2563.552361,0.127805,2,4,2,0.026701
57,85482.000000,14518.000000,33,227886.222235,2261506536.348863,2409.495002,0.149147,2,4,1,0.026188
58,78959.000000,21041.000000,29,220125.818914,1951175113.377094,2387.186204,0.130994,2,4,2,0.024561
59,82092.000000,17908.000000,35,225737.713067,2169741426.071084,2631.777671,0.120170,2,4,1,0.014820
60,77697.000000,22303.000000,28,223635.487982,2046691084.884452,2631.965821,0.145980,2,4,1,0.012027
61,80031.000000,19969.000000,34,218008.478426,2534582218.306395,2809.686819,0.112134,2,4,1,0.019772
62,79941.000000,20059.000000,31,227593.147696,2415334092.258755,2324.561302,0.160462,2,4,1,0.021756
63,73497.000000,26503.000000,24,222998.233308,2261934285.756677,2600.996597,0.138376,2,4,2,0.022377
64,80792.000000,19208.000000,34,228170.885101,1923830411.972109,2691.843361,0.143838,2,4,2,0.018215
65,96371.000000,3629.000000,48,227511.977978,2181067815.996841,2160.967223,0.121445,2,4,0,-0.000000
66,79897.000000,20103.000000,27,218806.359473,2056618353.924583,2481.801940,0.170023,2,4,2,0.024666
67,78344.000000,21656.000000,31,217589.476597,2110111605.616621,2497.758634,0.142232,2,4,2,0.043404
68,73201.000000,26799.000000,29,223207.300020,2121821061.470288,2418.831161,0.124813,2,4,1,0.015981
69,82418.000000,17582.000000,32,224452.050075,1934283472.431804,2812.683074,0.125240,2,4,1,0.026150
70,76031.000000,23969.000000,28,218961.944515,2189179716.099699,2493.461591,0.152966,2,3,1,0.030371
71,84042.000000,15958.000000,34,227955.063035,2156561124.691844,2594.533590,0.169362,2,3,1,0.014781
72,83888.000000,16112.000000,35,214529.977656,2190294255.999116,2248.954484,0.144702,2,3,1,0.017466
73,76783.000000,23217.000000,29,217336.133540,2071617227.692150,2482.513797,0.134914,2,3,1,0.018084
74,73709.000000,26291.000000,26,204504.678397,2675565269.309450,2797.746205,0.156053,2,3,2,0.029576
75,77858.000000,22142.000000,29,211201.894313,2594446675.831096,2454.690234,0.178486,2,3,2,0.022861
76,79765.000000,20235.000000,31,223041.489403,2367926762.072665,2325.366325,0.154959,2,3,1,0.019497
77,74008.000000,25992.000000,25,220161.337629,1924827165.704488,2730.700826,0.137266,2,3,2,0.014692
78,77292.000000,22708.000000,29,217377.953281,1740853378.082031,2477.349143,0.133642,2,3,2,0.019276
79,77287.000000,22713.000000,25,215025.874519,1941150100.078282,2589.175006,0.114990,2,3,2,0.029606
80,82052.000000,17948.000000,30,217489.204927,2028379324.896844,2804.035214,0.124581,2,3,1,0.018369
81,71372.000000,28628.000000,24,198914.677196,2392500762.697530,2492.505850,0.215079,2,3,3,0.022893
82,87045.000000,12955.000000,40,225061.468615,2219560602.097965,2298.888028,0.139290,2,3,1,0.014953
83,87282.000000,12718.000000,36,225183.572511,2272688439.929136,2341.602303,0.149895,2,3,1,0.013528
84,78110.000000,21890.000000,30,217755.331361,2574008901.014171,2225.405085,0.147027,2,3,1,0.027955
85,75278.000000,24722.000000,28,211254.094121,2376883147.094531,2904.315862,0.129495,2,3,2,0.027571
86,75587.000000,24413.000000,27,216757.105407,2226644971.912831,2654.336574,0.121498,2,3,4,0.036520
87,72749.000000,27251.000000,23,216435.558211,2298412374.780621,2652.144191,0.131638,2,3,2,0.033665
88,71453.000000,28547.000000,25,214406.438820,2072601277.141917,3060.726549,0.117454,2,3,1,0.022906
89,77174.000000,22826.000000,26,221663.655555,2143425109.173200,2769.043410,0.121374,2,3,1,0.018620
90,66544.000000,33456.000000,21,218536.456895,2220894748.140349,3195.822258,0.137306,2,3,1,0.036077
91,75093.000000,24907.000000,26,229491.570045,1940120581.693701,3116.511505,0.139810,2,4,2,0.022168
92,80694.000000,19306.000000,29,234079.633636,1598180119.175008,2832.770824,0.120125,2,4,2,0.020850
93,73960.000000,26040.000000,22,231820.136724,1628740590.357723,3169.768611,0.141846,2,4,2,0.017963
94,79059.000000,20941.000000,30,231879.544016,1382930334.457618,2598.768180,0.157282,2,4,2,0.024153
95,74493.000000,25507.000000,22,231871.485259,1892383598.028296,3319.936162,0.162798,2,4,2,0.031010
96,76899.000000,23101.000000,27,229096.668995,1702166337.205928,2510.065392,0.145860,2,4,2,0.030975
97,77572.000000,22428.000000,29,235296.406504,1687856088.467515,2663.997910,0.162993,2,4,2,0.034884
98,73995.000000,26005.000000,27,225481.973798,1650325865.126584,2819.189538,0.132562,2,4,3,0.026545
99,81232.000000,18768.000000,30,234006.942206,1500488686.005518,2641.460433,0.114869,2,3,2,0.030127
100,73743.000000,26257.000000,26,224409.286761,1687409686.681028,3097.268500,0.130156,2,3,3,0.022715
101,75130.000000,24870.000000,29,231899.776239,1820995421.684644,2879.607079,0.152148,2,3,3,0.029222
102,77103.000000,22897.000000,31,228432.853459,2232801795.310826,2629.146458,0.113758,2,3,2,0.015973
103,75883.000000,24117.000000,28,219946.341747,1761900289.157840,2983.702558,0.141236,2,3,3,0.023374
104,76722.000000,23278.000000,25,222527.847944,2031828235.482174,2735.638974,0.158177,2,3,3,0.022788
105,73950.000000,26050.000000,25,232684.449150,1754995606.470003,2735.674244,0.140129,2,3,1,0.020960
106,98406.000000,1594.000000,48,233704.099266,1825644770.460002,1873.415216,0.198524,2,3,3,0.003495
107,79029.000000,20971.000000,28,231972.302562,1859872363.058895,2590.238643,0.149346,2,3,3,0.019565
108,76373.000000,23627.000000,28,221467.807230,1452295627.741723,2758.935594,0.156583,2,3,3,0.024198
109,75829.000000,24171.000000,25,230822.749809,1976711433.672427,2887.456182,0.120685,2,3,3,0.014611
110,78574.000000,21426.000000,27,229190.155458,2037450358.348941,2662.901523,0.188783,2,3,3,0.030821
111,79502.000000,20498.000000,29,235573.235215,1403755158.800356,2574.260571,0.120416,2,3,2,0.020099
112,70667.000000,29333.000000,24,224520.576694,2138967261.669745,3424.701135,0.135371,2,3,3,0.028338
113,77689.000000,22311.000000,32,226357.561688,1958496263.793611,2753.873124,0.146820,2,3,1,0.029847
114,80137.000000,19863.000000,30,222291.890175,1931333002.310849,2551.472732,0.132465,2,3,3,0.018282
115,71761.000000,28239.000000,24,230991.417699,1866396408.999247,3147.499259,0.150426,2,3,2,0.015796
116,75038.000000,24962.000000,27,221211.201272,1562068318.085913,2553.335208,0.154677,2,3,3,0.025334
117,79928.000000,20072.000000,31,231812.110435,1297783003.859953,2763.230468,0.132321,2,3,3,0.018505
118,76893.000000,23107.000000,30,210084.263084,1983045572.860673,2467.532674,0.135372,2,3,3,0.018089
119,76205.000000,23795.000000,29,229965.090128,1843090889.592151,2659.958287,0.131934,2,3,3,0.024783
120,74960.000000,25040.000000,29,233588.841729,1751081654.308293,2869.561812,0.126436,0,1,2,0.014034
121,77380.000000,22620.000000,31,229530.253404,1770178153.394672,2656.054325,0.150146,0,1,1,0.019138
122,79668.000000,20332.000000,29,100192.543891,145004519.813696,1226.832783,0.251126,0,1,3,0.005898
123,72450.000000,27550.000000,22,66022.577298,122949108.504859,746.255063,0.337821,0,1,2,0.011289
124,75622.000000,24378.000000,25,79075.845176,156282640.516787,913.702184,0.344638,0,1,1,0.012756
125,71763.000000,28237.000000,23,82968.155615,55005272.857195,962.733861,0.329172,0,1,1,0.012379
126,68853.000000,31147.000000,20,70434.787933,145027115.555041,987.017048,0.303586,0,1,1,0.008434
127,76296.000000,23704.000000,26,77557.345350,229962243.957113,804.052618,0.289687,0,1,2,0.008071
128,77385.000000,22615.000000,29,74651.939415,132712636.853368,769.162998,0.367902,0,1,3,0.005989
129,74697.000000,25303.000000,25,221791.355864,2003975010.331174,3150.127425,0.108777,0,1,3,0.016670
130,73144.000000,26856.000000,24,218130.128257,1959266629.064952,3235.326688,0.127541,0,1,1,0.026297
131,81989.000000,18011.000000,30,228824.432611,1922935827.421177,2432.085641,0.129696,0,1,1,0.015767
132,83514.000000,16486.000000,34,222443.759011,2277477712.303734,2262.207093,0.178368,0,1,3,0.015574
133,77350.000000,22650.000000,29,207892.914318,1997402725.582830,2560.569578,0.140570,0,1,1,0.038208
