generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,79796.000000,20204.000000,31,204507.587316,2285319261.902885,2245.396129,0.306208,3,4,1,0.010946
1,78505.000000,21495.000000,33,197485.186853,1804314010.174907,1931.260325,0.315757,3,4,2,0.019553
2,80817.000000,19183.000000,32,202023.276018,1815194010.279535,2229.635554,0.280823,2,2,1,0.018933
3,81088.000000,18912.000000,33,206665.008625,2369874964.329659,2729.486409,0.228529,2,2,1,0.018192
4,92513.000000,7487.000000,41,207507.697020,2230524996.572335,1889.405722,0.203666,2,2,1,0.020967
5,82885.000000,17115.000000,35,198204.443767,2152116483.520934,2227.713933,0.209121,2,2,1,0.013100
6,82030.000000,17970.000000,38,215073.248340,2142464314.585087,2807.150258,0.242507,2,2,2,0.019607
7,79886.000000,20114.000000,31,204301.361086,2112350139.013467,2457.760836,0.298050,2,2,1,0.022786
8,87705.000000,12295.000000,37,206354.676214,1546066430.645551,2009.711851,0.200609,2,2,2,0.013685
9,86057.000000,13943.000000,34,204694.031176,1864166534.085704,2022.532797,0.190921,2,2,1,0.015419
10,75939.000000,24061.000000,33,205697.691145,2577711778.756856,2539.459763,0.137831,2,2,1,0.013252
11,81437.000000,18563.000000,33,215309.086083,2093503681.925205,2411.750080,0.235035,2,2,1,0.005320
12,81744.000000,18256.000000,36,210583.764375,2889449656.392484,2287.158836,0.205129,2,2,1,0.004231
13,83793.000000,16207.000000,34,204295.054903,1624015421.369130,1946.201679,0.160740,3,3,1,0.020895
14,81320.000000,18680.000000,32,197530.438562,1929695264.857517,2188.407088,0.242401,3,3,1,0.016991
15,86603.000000,13397.000000,37,221929.525263,1799287625.864339,2305.526991,0.178000,3,3,1,0.009512
16,76781.000000,23219.000000,29,229519.903742,2054465357.100473,2679.589543,0.166636,3,3,1,0.015283
17,87500.000000,12500.000000,37,229444.720296,1815670012.231350,2259.054879,0.209221,3,3,1,0.016621
18,87761.000000,12239.000000,37,233408.589003,1752657702.178470,2208.615521,0.165556,3,3,1,0.014416
19,84013.000000,15987.000000,35,229047.483103,2141971974.546584,2251.931340,0.274922,3,3,2,0.017491
20,82583.000000,17417.000000,33,230295.089600,1870739357.697649,2486.745847,0.296667,3,3,1,0.014580
21,86385.000000,13615.000000,36,233634.539737,1970294112.214221,2163.429670,0.250800,3,3,1,0.018874
22,86417.000000,13583.000000,35,225049.723513,2844684132.807863,2316.252778,0.214852,3,3,1,0.011650
23,89540.000000,10460.000000,37,235788.340198,1706978549.197491,2175.198166,0.226287,3,3,1,0.010472
24,83935.000000,16065.000000,36,228409.009198,1992924663.981374,2091.522636,0.217639,3,3,1,0.014876
25,87504.000000,12496.000000,37,232511.338499,1874313347.554152,2240.369921,0.245977,3,3,2,0.011749
26,99052.000000,948.000000,49,230195.288544,2010862953.605056,1962.696345,0.222962,3,3,1,0.016503
27,80046.000000,19954.000000,30,230644.466495,2194694064.841232,2547.095892,0.197399,3,3,2,0.016959
28,78438.000000,21562.000000,29,231556.899036,1972684141.414274,2615.353437,0.242465,3,3,1,0.020600
29,82071.000000,17929.000000,32,231630.396141,1891729916.404079,2445.751828,0.189323,3,3,2,0.006904
30,85568.000000,14432.000000,34,230813.851762,2308844572.905804,2323.958935,0.241096,3,3,1,0.010124
31,81861.000000,18139.000000,31,226106.277913,2413585279.465636,2480.081094,0.303478,3,3,1,0.011311
32,83753.000000,16247.000000,30,230547.920665,2137233621.978291,2200.176629,0.217307,3,3,1,0.022475
33,84442.000000,15558.000000,33,226748.326572,2493837783.624102,2430.810437,0.213634,3,3,2,0.020194
34,84149.000000,15851.000000,34,230312.255260,2184477319.058339,2169.766939,0.264656,3,3,1,0.015888
35,85699.000000,14301.000000,33,227829.409725,2034346337.044718,2214.525069,0.195562,3,3,1,0.009096
36,80055.000000,19945.000000,28,229520.002363,2178653918.911672,2433.234763,0.197851,3,3,1,0.011120
37,86513.000000,13487.000000,33,228393.367207,2144440390.083361,2209.192217,0.213828,3,3,1,0.012031
38,84643.000000,15357.000000,32,230074.583453,2132868590.949494,2307.715587,0.178136,3,3,2,0.018166
39,86219.000000,13781.000000,36,232803.819933,1917801153.351902,2067.511994,0.227236,3,3,1,0.011650
40,83461.000000,16539.000000,34,232814.412996,2006755381.673624,2444.456108,0.181436,3,3,1,0.020629
41,84614.000000,15386.000000,31,234382.207946,1808253403.414083,2395.531106,0.229294,3,3,1,0.015866
42,83613.000000,16387.000000,30,233151.179190,1758714362.353955,2390.471646,0.173455,3,3,1,0.020541
43,78957.000000,21043.000000,31,221896.828184,2709387875.235405,2207.490778,0.243352,3,3,1,0.020049
