generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,75552.000000,24448.000000,30,222368.044738,2625121710.222248,2499.351806,0.136052,3,3,1,0.013787
1,77267.000000,22733.000000,30,224932.646864,2601394582.501106,2856.277066,0.126233,3,3,1,0.013641
2,83347.000000,16653.000000,32,226317.915510,2402669536.600970,2838.332330,0.172737,3,2,1,0.010864
3,85550.000000,14450.000000,31,228086.707772,2629376213.009805,2737.374307,0.113069,3,2,1,0.017530
4,86003.000000,13997.000000,34,228472.553802,2075035313.639339,2405.726926,0.184471,3,2,1,0.016996
5,80072.000000,19928.000000,31,224529.188968,2795889254.521227,2714.295868,0.109806,3,2,1,0.022953
6,96784.000000,3216.000000,47,230498.918538,1920629645.334542,2080.316556,0.152539,3,2,1,0.003509
7,85168.000000,14832.000000,38,227243.389616,2419908856.159828,2255.276477,0.152362,3,2,1,0.009860
8,83193.000000,16807.000000,35,231086.747220,2188979869.051952,2456.445260,0.147746,3,2,1,0.018070
9,82016.000000,17984.000000,35,223073.606137,2690496857.882486,2385.471847,0.143679,3,2,1,0.011771
10,84068.000000,15932.000000,33,231200.857836,2240672724.938440,2623.410140,0.145887,3,2,1,0.015928
11,100000.000000,1.000000,50,230238.052988,2398586774.364986,1999.453083,0.185200,3,2,0,0.000000
12,80732.000000,19268.000000,28,227661.708631,2280526494.518291,2893.641590,0.132562,3,2,1,0.012143
13,75336.000000,24664.000000,29,226313.678737,1998888254.923524,2680.822642,0.178315,3,2,1,0.016745
14,76544.000000,23456.000000,29,232918.285962,1969728518.957002,2895.173923,0.179659,3,2,1,0.011380
15,84737.000000,15263.000000,34,230348.081472,2176761582.306047,2547.807875,0.130774,3,2,1,0.010156
16,85191.000000,14809.000000,37,231378.296949,2173407420.763593,2551.477559,0.165591,3,2,1,0.009455
17,77416.000000,22584.000000,30,228516.044076,2286779600.400295,2638.259505,0.159617,3,2,1,0.009536
18,83673.000000,16327.000000,31,231412.801843,2241663133.850256,2400.627280,0.143954,3,2,1,0.016215
19,91149.000000,8851.000000,41,229195.255733,2097442428.936575,2417.163770,0.102221,4,4,1,0.013991
20,82624.000000,17376.000000,34,229309.770005,2073914527.914641,2542.950185,0.142751,4,4,1,0.015347
21,85260.000000,14740.000000,37,227308.150533,2326404129.114551,2478.142491,0.146260,4,4,1,0.014955
22,76145.000000,23855.000000,32,229678.963473,2142535609.764054,2905.155066,0.149250,4,4,1,0.015595
23,79872.000000,20128.000000,32,234746.192346,1747753255.478507,2866.745420,0.190286,4,4,1,0.010349
24,92938.000000,7062.000000,43,230610.851689,2074915912.593014,2145.331090,0.180639,4,4,1,0.013068
25,89927.000000,10073.000000,40,215764.461921,1457404454.438994,2042.519827,0.164618,5,5,1,0.012509
26,91921.000000,8079.000000,39,216060.329866,1923473774.067131,2117.889137,0.148679,5,5,1,0.018797
27,86530.000000,13470.000000,33,209682.691462,1550365955.298301,2052.249868,0.189369,5,5,1,0.014662
28,80966.000000,19034.000000,33,194824.179946,1936219854.997166,2177.247596,0.183934,5,5,1,0.015188
29,79528.000000,20472.000000,30,191305.966979,1670839127.803992,2122.562834,0.169878,5,5,1,0.017303
30,83294.000000,16706.000000,35,181908.444488,1171179796.895764,1902.250831,0.156388,5,5,1,0.019378
31,76059.000000,23941.000000,28,202779.209676,1715121584.313004,2553.636453,0.155881,5,5,1,0.013872
32,84122.000000,15878.000000,33,191908.211256,1882910471.680451,2093.957955,0.185925,5,4,1,0.019387
