generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,65378.000000,34622.000000,17,55570.448600,21265044.444406,898.406223,0.000000,1,7,1,0.002363
1,64202.000000,35798.000000,18,57531.885324,4000657.283743,897.204037,0.000000,1,7,1,0.002679
2,54199.000000,45801.000000,7,43501.867182,222890404.962923,1160.526994,0.000000,1,7,1,0.002226
3,52881.000000,47119.000000,10,48327.832376,41115883.067802,1472.055573,0.000000,1,7,1,0.005056
4,56024.000000,43976.000000,5,38993.044386,282877979.455105,787.386885,0.000000,1,7,1,0.004279
5,63575.000000,36425.000000,19,60945.170984,1367527.662826,1164.905928,0.000000,1,7,1,0.004276
6,47839.000000,52161.000000,6,46365.808074,114112852.056682,1275.497857,0.000000,1,7,1,0.003788
7,52962.000000,47038.000000,9,46351.699298,30755800.642442,1489.972387,0.000000,1,7,1,0.002722
8,56477.000000,43523.000000,11,46104.758281,76999292.428539,1201.102803,0.000000,1,7,1,0.002737
9,53456.000000,46544.000000,8,52269.574731,66188536.507382,1196.430450,0.000000,1,7,1,0.007749
11,59205.000000,40795.000000,6,36459.094307,262694858.846690,661.543193,0.000000,1,7,1,0.005192
12,65651.000000,34349.000000,19,53511.582324,20277960.510036,984.083007,0.000000,1,7,1,0.001877
13,68996.000000,31004.000000,18,51485.362233,65813744.453079,797.589145,0.000000,1,7,1,0.001831
14,62115.000000,37885.000000,13,52584.693353,39932093.647366,868.307499,0.000000,1,7,1,0.005542
15,63565.000000,36435.000000,12,50441.657560,51317553.668534,1006.646866,0.000000,1,7,1,0.004935
16,47348.000000,52652.000000,4,33630.746284,189680842.855492,1269.255176,0.000000,1,7,1,0.004600
17,62936.000000,37064.000000,11,42624.270752,220400865.067447,707.901248,0.000000,1,7,1,0.003313
18,71744.000000,28256.000000,16,61894.025920,8775811.819820,958.716409,0.000000,1,6,1,0.003519
19,57126.000000,42874.000000,10,40198.643310,191068760.929779,782.149569,0.000000,1,6,1,0.002990
20,52282.000000,47718.000000,10,51194.470779,62692302.963544,1392.573900,0.000000,1,6,1,0.007449
21,54724.000000,45276.000000,11,50109.506492,71566530.138737,1379.067590,0.000000,1,6,1,0.004789
22,59637.000000,40363.000000,11,51869.668977,90541542.411325,1066.155961,0.000000,1,6,1,0.003736
23,98235.000000,1765.000000,49,58165.851847,1057312.512370,701.275678,0.000000,1,5,1,0.000005
24,62923.000000,37077.000000,15,56166.983611,27471241.800440,1245.325555,0.000000,1,3,1,0.005962
25,50720.000000,49280.000000,8,44135.376960,105724582.035617,1108.905729,0.000000,1,3,3,0.009739
26,98000.000000,2000.000000,49,63369.902290,0.000000,730.154551,0.000000,1,3,0,0.000000
27,53957.000000,46043.000000,9,45242.055812,168589796.999829,952.002492,0.000000,1,3,3,0.005347
28,62960.000000,37040.000000,17,58387.970136,6863096.407637,938.458174,0.000000,1,3,1,0.002782
29,61983.000000,38017.000000,10,48136.455362,174224795.052394,932.238964,0.000000,1,3,1,0.006830
30,61292.000000,38708.000000,13,51259.696578,19473691.031794,957.793267,0.000000,1,3,1,0.002855
31,63565.000000,36435.000000,17,56456.388397,1560810.428018,1199.061989,0.000000,1,3,1,0.004029
32,61478.000000,38522.000000,14,56745.115646,30200968.653097,1224.243989,0.000000,1,3,1,0.004866
33,62252.000000,37748.000000,21,62159.958163,0.000000,1308.257823,0.000000,1,3,1,0.001134
34,66199.000000,33801.000000,21,60140.030673,285495.268671,1161.103558,0.000000,1,3,1,0.001728
35,60040.000000,39960.000000,9,42054.498937,196244992.236178,720.094811,0.000000,1,3,1,0.001543
36,53045.000000,46955.000000,7,42327.268960,115805364.886650,1242.887050,0.000000,1,3,1,0.004198
37,62378.000000,37622.000000,15,46937.022637,58645358.180257,722.784427,0.000000,1,3,1,0.004189
38,61641.000000,38359.000000,13,49868.260629,100740323.660449,911.121136,0.000000,1,3,1,0.002817
39,56406.000000,43594.000000,12,48267.076410,74719070.490978,1044.522211,0.000000,1,3,1,0.007692
40,69056.000000,30944.000000,17,56899.973054,11027881.469992,808.410417,0.000000,1,3,1,0.009383
41,62165.000000,37835.000000,12,52950.244950,35984496.888234,1207.942853,0.000000,1,3,1,0.002250
42,56170.000000,43830.000000,9,51499.894530,62192054.067757,1380.796021,0.000000,1,3,1,0.008224
43,60803.000000,39197.000000,12,45277.015799,188816088.473648,1062.306009,0.000000,1,3,1,0.003686
44,59086.000000,40914.000000,11,50126.037430,83130167.588956,1063.391273,0.000000,1,3,1,0.003987
45,58965.000000,41035.000000,11,48268.810168,116092857.056626,990.390375,0.000000,1,3,1,0.003442
46,54570.000000,45430.000000,5,38775.568515,254050974.814703,902.567639,0.000000,1,3,1,0.005601
47,60578.000000,39422.000000,10,50879.191251,99881188.807305,1339.047660,0.000000,1,3,1,0.003808
48,61789.000000,38211.000000,15,53421.156225,129412587.990557,973.538559,0.000000,1,3,1,0.002548
49,59406.000000,40594.000000,15,55390.979216,6750039.925623,1079.580690,0.000000,1,3,4,0.003695
50,55035.000000,44965.000000,7,46329.730092,90639175.686386,1389.482946,0.000000,1,3,1,0.003562
51,52620.000000,47380.000000,8,42043.986194,81562174.017990,1189.328921,0.000000,1,3,1,0.009568
52,65888.000000,34112.000000,19,53151.101629,30725378.534780,851.963012,0.000000,1,3,1,0.002409
53,60447.000000,39553.000000,16,53476.180181,15089417.665731,661.962563,0.000000,1,3,1,0.003772
54,70344.000000,29656.000000,21,59252.759181,309856.501256,968.084218,0.000000,1,3,1,0.004155
55,61888.000000,38112.000000,19,56157.219537,20188444.676746,1016.543776,0.000000,1,3,1,0.002123
56,57984.000000,42016.000000,12,39962.493868,219146391.197874,926.854694,0.000000,1,3,1,0.003155
57,68705.000000,31295.000000,19,58075.759742,9977857.226492,1116.165395,0.000000,1,3,1,0.003740
58,53977.000000,46023.000000,5,50370.467294,110173429.664089,1526.913505,0.000000,1,3,1,0.009204
59,57314.000000,42686.000000,12,47314.239339,67503270.916455,1096.197062,0.000000,1,3,2,0.004117
60,55241.000000,44759.000000,11,52250.139601,47640167.262305,1344.371398,0.000000,1,3,1,0.003950
61,55498.000000,44502.000000,14,53754.219599,31547547.629415,1309.823321,0.000000,1,3,1,0.004243
62,58247.000000,41753.000000,13,54769.859485,45284194.462788,1298.084256,0.000000,1,3,1,0.005197
63,56201.000000,43799.000000,10,52945.381447,28838227.463990,1319.133045,0.000000,1,3,1,0.006068
64,58115.000000,41885.000000,10,46252.790068,156853300.565638,886.673353,0.000000,1,4,1,0.002751
65,100000.000000,1.000000,50,59854.257904,0.000000,699.420282,0.000000,1,4,1,-0.000000
66,56942.000000,43058.000000,11,50881.208701,56826474.751489,1180.958193,0.000000,1,4,1,0.007805
67,55042.000000,44958.000000,11,55422.658934,13751537.985773,1492.156816,0.000000,1,4,1,0.005741
68,55850.000000,44150.000000,6,40876.105921,324913307.965345,829.968495,0.000000,1,4,1,0.004363
69,75827.000000,24173.000000,26,49556.904965,60474622.119358,663.511085,0.000000,1,4,2,0.002487
70,55250.000000,44750.000000,11,62852.368710,640175.828804,1775.962074,0.000000,1,4,1,0.006802
71,69072.000000,30928.000000,19,49031.167170,30007062.590426,876.330093,0.000000,1,4,1,0.005541
72,52847.000000,47153.000000,3,43662.683397,223390001.636195,1391.820499,0.000000,1,4,1,0.003863
