generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,75707.000000,24293.000000,20,59828.865683,15297876.556268,808.435620,0.159873,4,4,1,0.003395
1,65030.000000,34970.000000,19,51256.788622,87078829.416326,767.700541,0.141722,4,4,1,0.003060
2,98209.000000,1791.000000,49,62404.188930,2681319.938662,606.354149,0.154561,4,4,1,0.006921
3,65996.000000,34004.000000,12,46508.412309,145504888.083536,683.131370,0.194015,4,4,1,0.004222
4,65896.000000,34104.000000,19,62339.277939,35351744.267748,1098.016217,0.083887,4,4,1,0.003829
5,60215.000000,39785.000000,13,51308.214058,36326826.845111,889.075435,0.186262,4,4,1,0.003204
6,56601.000000,43399.000000,9,45808.666791,82719673.520124,1080.815091,0.152026,4,4,1,0.004792
7,72983.000000,27017.000000,22,60367.725330,22901486.118627,786.938454,0.138411,4,4,1,0.003665
8,59686.000000,40314.000000,17,47241.926591,87463134.625638,565.473761,0.331359,4,4,1,0.004178
9,54764.000000,45236.000000,10,44654.923078,154727369.333149,1051.967780,0.233415,4,4,1,0.005463
10,72798.000000,27202.000000,24,54305.096106,54486136.633769,698.113838,0.197841,4,4,1,0.005302
11,58005.000000,41995.000000,11,55896.581568,34784907.778773,1010.547661,0.174783,4,4,1,0.003473
12,63057.000000,36943.000000,16,47093.799431,276976999.565275,622.378824,0.377681,4,4,1,0.005255
13,68664.000000,31336.000000,24,57581.792785,26690140.353284,754.535744,0.214386,4,4,1,0.003175
14,62230.000000,37770.000000,17,45886.332608,66659595.043596,790.646106,0.185822,4,4,1,0.004465
15,68609.000000,31391.000000,23,60900.005784,15937435.812590,957.507438,0.241745,4,4,1,0.004075
16,68864.000000,31136.000000,21,58043.943558,17988389.591350,955.488993,0.137458,4,4,1,0.006717
17,71019.000000,28981.000000,21,53489.610768,61105579.947788,782.129767,0.186245,4,4,1,0.003093
18,56423.000000,43577.000000,9,52208.457723,91725339.047504,1067.967355,0.249376,4,4,1,0.004423
19,80861.000000,19139.000000,28,61540.726227,2338993.041561,681.812766,0.213948,4,4,1,0.003882
20,96055.000000,3945.000000,48,60789.416348,1102856.804566,462.791789,0.271904,4,4,1,0.004765
21,65087.000000,34913.000000,18,53574.563409,22329516.525048,770.963085,0.254851,4,4,1,0.003086
22,65563.000000,34437.000000,16,55822.559998,23257607.273316,997.651563,0.163303,4,4,1,0.004270
23,98079.000000,1921.000000,49,58358.834829,2188437.353076,596.051618,0.177348,4,4,0,0.000000
24,65511.000000,34489.000000,16,51272.615632,92138269.096607,924.479387,0.256065,4,4,1,0.003587
25,72311.000000,27689.000000,23,56306.236893,21647054.367962,823.577925,0.180763,4,4,1,0.003756
26,73916.000000,26084.000000,24,60487.449629,10717431.831542,759.299905,0.254983,4,4,1,0.003498
27,70322.000000,29678.000000,25,58577.887638,22394769.967264,847.566168,0.291039,4,4,1,0.004455
28,75115.000000,24885.000000,24,57652.104398,10763968.189210,849.088973,0.124643,4,4,2,0.002458
29,68497.000000,31503.000000,17,51161.927862,116668981.626619,542.142429,0.460666,4,4,1,0.004183
30,67700.000000,32300.000000,22,57228.243605,23489154.147869,979.607165,0.220161,4,4,1,0.005295
31,62453.000000,37547.000000,13,43532.730498,174553392.393384,706.977931,0.197873,4,4,2,0.005357
32,73239.000000,26761.000000,24,58682.176971,12859844.877670,742.749343,0.261202,4,4,1,0.003346
33,75951.000000,24049.000000,23,53509.092844,87039619.033833,758.478347,0.181988,4,4,1,0.002654
34,56840.000000,43160.000000,12,42921.881269,156600802.868130,817.500701,0.180824,4,4,1,0.004943
35,63654.000000,36346.000000,21,54259.048971,36389478.177185,758.120959,0.248007,4,4,1,0.004138
36,62004.000000,37996.000000,17,52657.089919,26529273.532129,838.624010,0.206966,4,4,1,0.004594
37,56493.000000,43507.000000,12,46921.049400,77782264.776745,914.440070,0.201298,4,4,1,0.003973
38,89680.000000,10320.000000,37,93097.619524,1246767208.011722,219.284771,1.539821,4,4,1,0.014227
39,95343.000000,4657.000000,45,65406.622597,118586477.489123,147.395051,2.337474,4,4,2,0.021745
40,94497.000000,5503.000000,44,68027.408775,74164673.615258,171.127271,1.849098,4,4,1,0.018235
41,88119.000000,11881.000000,38,66013.659474,112075819.928616,218.068335,1.900195,4,4,2,0.011652
42,80917.000000,19083.000000,35,44910.108806,72866976.801730,166.198512,2.024360,4,4,1,0.016960
43,90463.000000,9537.000000,43,58578.465014,63704405.061888,181.007983,1.804838,4,4,2,0.023004
44,94829.000000,5171.000000,46,53894.101512,178190687.347945,148.735885,1.883514,4,4,2,0.012580
45,86284.000000,13716.000000,39,65035.300655,85497612.654270,185.488374,2.205938,4,4,1,0.015954
46,91170.000000,8830.000000,41,98147.027974,236958368.519265,250.788245,1.524304,4,4,1,0.018783
47,87586.000000,12414.000000,35,117288.981450,954558267.842239,218.950108,1.612553,4,4,2,0.022546
48,91421.000000,8579.000000,42,47163.459956,142522414.855963,146.384428,2.201579,4,4,1,0.020480
49,83883.000000,16117.000000,36,48800.916430,260731141.325508,163.460703,1.990091,4,4,1,0.014969
50,89456.000000,10544.000000,36,54165.950162,244161845.101600,156.370548,1.882246,4,4,1,0.017956
51,91133.000000,8867.000000,41,40131.119810,101280133.397587,136.418704,1.902072,4,4,1,0.018490
52,89802.000000,10198.000000,42,53414.336537,167000908.593842,159.111291,1.739196,4,4,1,0.019163
53,92365.000000,7635.000000,44,71885.145962,250837851.083705,164.373184,1.912035,4,4,1,0.017061
54,85381.000000,14619.000000,37,45747.788801,43618093.305417,150.434762,1.865010,4,4,1,0.014880
55,87981.000000,12019.000000,40,43373.686313,85422533.459662,141.413174,2.094485,4,4,2,0.014891
56,90779.000000,9221.000000,42,55895.771837,116349318.719984,195.087506,1.697876,4,4,2,0.010391
57,87427.000000,12573.000000,36,52821.174065,336642298.585465,174.256403,1.746658,4,4,2,0.018254
58,91067.000000,8933.000000,43,54289.899973,160400865.776296,158.035727,1.791512,4,4,2,0.006486
59,96175.000000,3825.000000,48,15937.907181,210463771.305871,69.369918,5.595022,6,5,1,0.033812
