generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
195,62654.000000,37346.000000,16,54499.628603,74575472.178651,695.049275,0.000000,2,0,1,0.003613
196,70089.000000,29911.000000,19,51271.161207,45898730.032194,770.013476,0.000000,2,0,1,0.002638
197,57924.000000,42076.000000,8,43974.802623,321698757.488600,721.690776,0.000000,2,0,1,0.003558
198,56782.000000,43218.000000,14,59547.688271,5307264.956258,1121.755188,0.000000,2,0,1,0.003442
199,57865.000000,42135.000000,11,43108.758861,170927769.876709,1028.470271,0.000000,2,0,1,0.002939
200,64939.000000,35061.000000,15,44538.159650,110125826.997988,773.440844,0.000000,2,0,1,0.003326
201,63666.000000,36334.000000,18,56311.431377,25161600.929606,855.972503,0.000000,2,0,1,0.001325
202,67959.000000,32041.000000,18,59016.558955,59967188.470939,905.886410,0.095077,2,0,1,0.005668
203,76145.000000,23855.000000,30,59684.200604,16516939.563648,817.510025,0.182328,2,0,1,0.002071
204,63754.000000,36246.000000,16,58928.320557,31051112.114260,1250.577270,0.148731,2,0,1,0.002397
205,63792.000000,36208.000000,21,60294.462139,11146445.203811,1064.776395,0.235262,2,0,1,0.002722
206,68610.000000,31390.000000,21,59205.042989,8212432.106755,1170.560108,0.119487,2,0,1,0.002059
207,68322.000000,31678.000000,21,56141.721886,37134573.797059,867.680602,0.217158,2,0,1,0.003249
208,59724.000000,40276.000000,14,55928.349104,13830335.798543,1240.621314,0.091207,2,0,1,0.003064
209,73028.000000,26972.000000,21,56565.159587,22819206.641383,775.853086,0.173907,2,0,1,0.003278
210,71737.000000,28263.000000,23,58958.988981,11970297.087025,716.379048,0.168564,2,0,1,0.002549
211,59609.000000,40391.000000,14,57245.540826,32479308.676995,1405.134803,0.126382,2,0,1,0.003527
212,57227.000000,42773.000000,7,34836.319289,264652032.940033,551.703496,0.273038,2,0,2,0.002637
213,62990.000000,37010.000000,19,59100.217539,6409807.118579,788.675880,0.213032,2,0,1,0.004295
214,68316.000000,31684.000000,21,54466.387453,50441045.684238,672.965827,0.299529,2,0,1,0.003655
215,56655.000000,43345.000000,12,46500.968747,68354622.545581,1012.547185,0.203930,2,0,1,0.002927
216,69142.000000,30858.000000,27,65803.349368,4536626.264801,880.573893,0.246287,2,0,1,0.004807
217,69439.000000,30561.000000,19,54071.283246,108852639.988166,792.208893,0.185001,2,0,1,0.002898
218,64846.000000,35154.000000,20,52224.106362,50015801.829321,945.656213,0.211475,2,0,1,0.003025
219,48948.000000,51052.000000,4,46463.327418,196836775.434581,1516.447265,0.084615,2,0,1,0.004284
220,50082.000000,49918.000000,8,40640.400361,137280595.352407,1096.462753,0.241212,2,0,1,0.005945
221,69609.000000,30391.000000,18,49752.073071,108773626.863420,667.678342,0.193235,2,0,1,0.002765
222,66272.000000,33728.000000,18,51719.752373,92865026.617451,840.320143,0.310768,2,0,1,0.003603
223,68906.000000,31094.000000,24,57389.244473,20609261.173416,887.913980,0.218601,2,0,1,0.002160
224,57550.000000,42450.000000,17,58743.584516,5708755.992435,1570.328377,0.223343,2,0,1,0.003768
225,65760.000000,34240.000000,19,48672.001083,81505501.894790,691.966125,0.360212,2,0,1,0.002430
226,66455.000000,33545.000000,21,67152.571364,5667134.983569,906.079535,0.263177,2,0,2,0.003365
227,73088.000000,26912.000000,21,52989.082377,39460125.216297,719.618628,0.124692,2,0,1,0.001989
228,96390.000000,3610.000000,48,63754.943387,1812152.730065,612.226496,0.137891,2,0,1,0.002421
229,63305.000000,36695.000000,19,58946.704140,45054831.480126,900.814226,0.196961,2,0,1,0.002819
230,59434.000000,40566.000000,15,51074.078837,97987106.465386,908.112634,0.258968,2,0,1,0.005105
231,71888.000000,28112.000000,24,54053.717807,42071748.938821,734.325909,0.355147,2,0,1,0.004020
232,63720.000000,36280.000000,15,60607.916936,9309826.567375,1340.128483,0.232093,2,0,1,0.005218
233,62025.000000,37975.000000,14,55946.998184,33270602.148350,957.253612,0.204154,2,0,1,0.005015
234,59677.000000,40323.000000,15,45083.604148,75390159.130040,953.985055,0.238652,2,0,1,0.003684
235,72972.000000,27028.000000,21,55506.047917,28742234.143803,722.693398,0.175902,2,0,1,0.002794
236,65888.000000,34112.000000,21,53531.763693,47963453.153776,803.686663,0.191592,2,0,1,0.004283
237,65060.000000,34940.000000,17,54604.614081,96734673.369513,957.893186,0.223546,2,0,1,0.003301
238,65409.000000,34591.000000,18,55704.269385,9868966.657931,883.770280,0.199801,2,0,1,0.003158
239,66743.000000,33257.000000,16,53084.868139,37846258.495404,692.046015,0.207230,2,0,1,0.003771
240,69141.000000,30859.000000,22,53440.945473,24965973.430330,776.111097,0.331229,2,0,1,0.003927
241,65796.000000,34204.000000,13,54522.795454,86835567.396707,786.453271,0.179977,2,0,1,0.002547
242,64002.000000,35998.000000,17,58049.431024,42911948.171329,862.812959,0.230970,2,0,1,0.002941
243,68932.000000,31068.000000,19,50616.142631,51510555.999557,861.610506,0.151422,2,0,1,0.002512
244,61115.000000,38885.000000,13,51517.931500,113761058.521537,865.861171,0.221231,2,0,1,0.006269
245,67076.000000,32924.000000,23,59492.700082,10937496.964273,753.641512,0.376106,2,0,1,0.003585
246,65981.000000,34019.000000,20,57706.541956,23039326.798313,1026.813426,0.264564,2,0,1,0.002611
247,100000.000000,1.000000,50,62943.474829,2688270.532112,646.447438,0.166500,2,0,0,0.000000
248,76678.000000,23322.000000,26,58015.754771,38047554.898133,685.044235,0.223289,2,0,1,0.002569
249,80304.000000,19696.000000,30,57045.244819,18241483.390583,726.545756,0.133624,2,0,1,0.005246
250,78848.000000,21152.000000,27,55615.688006,48724510.625390,701.834078,0.265468,2,0,1,0.002131
251,63997.000000,36003.000000,17,50683.253134,33245226.259493,820.422828,0.248790,2,0,1,0.002026
252,67393.000000,32607.000000,21,48215.400895,77512729.298872,579.768500,0.339032,2,0,1,0.003126
253,56832.000000,43168.000000,10,37735.999127,225353859.953550,653.194610,0.257058,2,0,1,0.006769
254,68070.000000,31930.000000,18,53072.230633,68107427.881579,818.396115,0.153790,2,0,1,0.003099
255,79190.000000,20810.000000,29,57152.336665,31709552.924397,573.596795,0.234750,2,0,1,0.002378
256,51614.000000,48386.000000,10,48218.549186,48448621.376389,1288.769067,0.122143,2,0,1,0.003097
257,70935.000000,29065.000000,24,49892.757004,126100347.067256,561.684832,0.424476,2,0,1,0.002861
258,67719.000000,32281.000000,20,57434.845007,41289689.631850,711.922993,0.140253,2,0,1,0.002881
259,65754.000000,34246.000000,21,57809.082451,10081337.204659,1010.070996,0.110479,2,0,1,0.005085
