generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
1,67970.000000,32030.000000,15,52570.869847,18790966.156373,911.769490,0.000000,3,2,1,0.004378
2,62305.000000,37695.000000,13,50695.623674,40473795.285034,1348.322391,0.000000,3,2,1,0.002536
3,65099.000000,34901.000000,13,50706.905414,95724876.380856,808.060432,0.000000,3,2,1,0.004218
4,57395.000000,42605.000000,9,42946.387792,204109891.175718,746.069993,0.000000,3,2,1,0.002224
5,58521.000000,41479.000000,16,52489.205273,16359702.713578,801.042263,0.000000,2,2,1,0.010004
6,47571.000000,52429.000000,4,48803.100843,268472330.846262,1430.567129,0.000000,2,2,1,0.003497
7,56421.000000,43579.000000,7,43866.999683,267041699.620940,955.598720,0.000000,2,2,1,0.003122
8,63568.000000,36432.000000,16,50975.226412,63027160.311888,978.315590,0.000000,2,2,1,0.004709
9,69387.000000,30613.000000,18,51939.517272,81510241.567979,877.527480,0.000000,2,2,1,0.001869
10,55660.000000,44340.000000,10,53355.256899,104343015.526494,1374.169345,0.000000,2,2,2,0.002701
11,55699.000000,44301.000000,8,44915.160833,147350878.647692,1009.435117,0.000000,2,2,1,0.006848
12,51242.000000,48758.000000,6,54578.120161,7495608.215780,2648.309572,0.000000,2,2,1,0.001696
13,55774.000000,44226.000000,7,42720.706623,320832692.763556,958.281748,0.000000,2,2,1,0.005977
14,74819.000000,25181.000000,27,52127.798584,21791809.204677,694.688471,0.000000,3,2,2,0.001509
15,62537.000000,37463.000000,15,48456.313147,52911159.711930,785.531354,0.000000,3,2,2,0.002021
16,100000.000000,1.000000,50,62110.590387,0.000000,569.564843,0.000000,3,2,0,0.000000
17,90649.000000,9351.000000,43,58644.252742,0.000000,703.371918,0.000000,3,2,0,0.000018
18,51197.000000,48803.000000,10,50027.868771,76777398.507619,967.923288,0.000000,3,2,1,0.009794
19,61404.000000,38596.000000,11,43190.127713,116908389.526816,890.579043,0.000000,3,2,1,0.003339
20,84477.000000,15523.000000,34,60886.519048,4685014.783042,755.538261,0.000000,4,2,3,0.000430
21,64003.000000,35997.000000,19,58995.528578,27657449.456133,969.528442,0.000000,4,2,1,0.002925
22,52721.000000,47279.000000,6,46539.949069,95913883.214168,1268.061243,0.000000,4,2,1,0.004544
23,63789.000000,36211.000000,15,57307.240645,11854246.022250,850.115836,0.000000,4,2,1,0.004714
24,54775.000000,45225.000000,11,43519.277650,145401618.647458,1177.421908,0.000000,4,1,1,0.004168
25,59049.000000,40951.000000,14,37219.637924,113706362.910489,781.581440,0.000000,4,1,1,0.003348
26,59312.000000,40688.000000,14,47132.741297,61325018.526937,988.728847,0.000000,4,1,1,0.003060
27,52938.000000,47062.000000,12,53134.176610,51153001.239144,1167.925828,0.000000,4,1,2,0.004393
28,58794.000000,41206.000000,14,61910.349486,235548.413470,1602.926107,0.000000,4,1,1,0.004159
29,59007.000000,40993.000000,12,48683.981126,80902584.063501,861.347557,0.000000,4,1,2,0.006087
30,52934.000000,47066.000000,8,49541.426887,74386277.713235,1697.687209,0.000000,4,1,2,0.004592
32,56142.000000,43858.000000,13,58694.605607,7844374.090780,1250.033116,0.000000,4,1,2,0.008502
33,53963.000000,46037.000000,9,40618.189723,127629038.271885,1202.952262,0.000000,4,1,1,0.005401
34,100000.000000,1.000000,50,60971.877671,0.000000,615.268770,0.000000,4,0,1,0.000000
35,57464.000000,42536.000000,12,57342.978357,13586730.800840,1597.531292,0.000000,2,0,4,0.003048
36,62841.000000,37159.000000,11,54294.654731,101694559.377978,1173.323391,0.000000,2,0,2,0.005245
37,67939.000000,32061.000000,17,58024.418371,28935373.536599,1241.046582,0.000000,1,0,2,0.004447
38,100000.000000,1.000000,50,57840.254385,0.000000,588.558974,0.000000,1,0,1,0.000000
39,61274.000000,38726.000000,11,48257.300893,130473962.344008,791.501640,0.000000,1,0,2,0.002270
40,64659.000000,35341.000000,17,59334.462340,6976809.707935,1003.031884,0.000000,1,0,1,0.002914
41,62089.000000,37911.000000,17,56836.790349,28436395.291670,1051.531865,0.000000,1,0,2,0.002314
42,68283.000000,31717.000000,20,59016.880399,843753.191428,877.873040,0.000000,1,0,1,0.002808
43,62870.000000,37130.000000,18,60568.732993,40357590.341376,957.393938,0.184156,2,2,1,0.003139
44,68862.000000,31138.000000,23,56612.996452,56027127.086011,798.748254,0.217520,2,2,1,0.004197
45,70965.000000,29035.000000,23,62822.650959,43288353.553457,775.573537,0.212048,2,2,1,0.002151
46,59868.000000,40132.000000,14,54771.506579,50269333.891845,1205.395395,0.129165,2,2,2,0.003638
47,69653.000000,30347.000000,22,50219.443442,58783872.388410,724.129975,0.222919,2,2,2,0.003285
48,70353.000000,29647.000000,22,59086.147340,16402004.712365,730.749139,0.209320,2,2,1,0.002343
49,67937.000000,32063.000000,18,55832.670851,54561650.614536,1101.498087,0.090279,2,2,1,0.002912
50,69661.000000,30339.000000,20,54394.896788,75477316.439078,745.184050,0.161157,2,2,1,0.003094
51,54709.000000,45291.000000,4,34509.415919,296555014.230610,903.611402,0.138979,2,2,2,0.005102
52,68311.000000,31689.000000,23,56983.504291,25543424.658119,937.858717,0.162032,2,2,1,0.003068
53,83539.000000,16461.000000,30,62130.714039,6188820.203256,734.265615,0.172085,2,2,1,0.002324
54,70386.000000,29614.000000,19,57519.285640,24950722.870606,1043.280838,0.108137,2,2,1,0.002997
55,60623.000000,39377.000000,17,61109.525739,21575020.633094,1278.829534,0.178147,2,2,2,0.004577
